"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","SEXLEVEL","SEX","DIS","CDF","Range0","Range1"
"3844",140,24,510,"151000",801,1282,24510151000,"1400000US24510151000",0,"Total",5214,0,0,0,0
"3845",140,24,510,"151000",801,1282,24510151000,"1400000US24510151000",1,"Male",2402,0.460682777138473,0.460682777138473,0,0.460683316455696
"3846",140,24,510,"151000",801,1282,24510151000,"1400000US24510151000",2,"Female",2812,0.539317222861527,1,0.460683316455696,1
"3847",140,24,510,"151100",801,1283,24510151100,"1400000US24510151100",0,"Total",6572,0,0,0,0
"3848",140,24,510,"151100",801,1283,24510151100,"1400000US24510151100",1,"Male",2836,0.431527693244066,0.431527693244066,0,0.431528261716372
"3849",140,24,510,"151100",801,1283,24510151100,"1400000US24510151100",2,"Female",3736,0.568472306755934,1,0.431528261716372,1
"3850",140,24,510,"151200",801,1284,24510151200,"1400000US24510151200",0,"Total",4215,0,0,0,0
"3851",140,24,510,"151200",801,1284,24510151200,"1400000US24510151200",1,"Male",1927,0.45717674970344,0.45717674970344,0,0.45717729252669
"3852",140,24,510,"151200",801,1284,24510151200,"1400000US24510151200",2,"Female",2288,0.54282325029656,1,0.45717729252669,1
"3853",140,24,510,"151300",801,1285,24510151300,"1400000US24510151300",0,"Total",4546,0,0,0,0
"3854",140,24,510,"151300",801,1285,24510151300,"1400000US24510151300",1,"Male",2120,0.466344038715354,0.466344038715354,0,0.466344572371315
"3855",140,24,510,"151300",801,1285,24510151300,"1400000US24510151300",2,"Female",2426,0.533655961284646,1,0.466344572371315,1
"3856",140,24,510,"160100",801,1286,24510160100,"1400000US24510160100",0,"Total",2388,0,0,0,0
"3857",140,24,510,"160100",801,1286,24510160100,"1400000US24510160100",1,"Male",1169,0.489530988274707,0.489530988274707,0,0.489531498743718
"3858",140,24,510,"160100",801,1286,24510160100,"1400000US24510160100",2,"Female",1219,0.510469011725293,1,0.489531498743718,1
"3859",140,24,510,"160200",801,1287,24510160200,"1400000US24510160200",0,"Total",2515,0,0,0,0
"3860",140,24,510,"160200",801,1287,24510160200,"1400000US24510160200",1,"Male",1110,0.441351888667992,0.441351888667992,0,0.441352447316103
"3861",140,24,510,"160200",801,1287,24510160200,"1400000US24510160200",2,"Female",1405,0.558648111332008,1,0.441352447316103,1
"3862",140,24,510,"160300",801,1288,24510160300,"1400000US24510160300",0,"Total",1558,0,0,0,0
"3863",140,24,510,"160300",801,1288,24510160300,"1400000US24510160300",1,"Male",684,0.439024390243902,0.439024390243902,0,0.439024951219512
"3864",140,24,510,"160300",801,1288,24510160300,"1400000US24510160300",2,"Female",874,0.560975609756098,1,0.439024951219512,1
"3865",140,24,510,"160400",801,1289,24510160400,"1400000US24510160400",0,"Total",2525,0,0,0,0
"3866",140,24,510,"160400",801,1289,24510160400,"1400000US24510160400",1,"Male",1219,0.482772277227723,0.482772277227723,0,0.482772794455446
"3867",140,24,510,"160400",801,1289,24510160400,"1400000US24510160400",2,"Female",1306,0.517227722772277,1,0.482772794455446,1
"3868",140,24,510,"160500",801,1290,24510160500,"1400000US24510160500",0,"Total",4245,0,0,0,0
"3869",140,24,510,"160500",801,1290,24510160500,"1400000US24510160500",1,"Male",1913,0.450647820965842,0.450647820965842,0,0.450648370318021
"3870",140,24,510,"160500",801,1290,24510160500,"1400000US24510160500",2,"Female",2332,0.549352179034158,1,0.450648370318021,1
"3871",140,24,510,"160600",801,1291,24510160600,"1400000US24510160600",0,"Total",3509,0,0,0,0
"3872",140,24,510,"160600",801,1291,24510160600,"1400000US24510160600",1,"Male",1596,0.454830436021659,0.454830436021659,0,0.454830981191223
"3873",140,24,510,"160600",801,1291,24510160600,"1400000US24510160600",2,"Female",1913,0.545169563978341,1,0.454830981191223,1
"3874",140,24,510,"160700",801,1292,24510160700,"1400000US24510160700",0,"Total",5615,0,0,0,0
"3875",140,24,510,"160700",801,1292,24510160700,"1400000US24510160700",1,"Male",2567,0.457168299198575,0.457168299198575,0,0.457168842030276
"3876",140,24,510,"160700",801,1292,24510160700,"1400000US24510160700",2,"Female",3048,0.542831700801425,1,0.457168842030276,1
"3877",140,24,510,"160801",805,1293,24510160801,"1400000US24510160801",0,"Total",3281,0,0,0,0
"3878",140,24,510,"160801",805,1293,24510160801,"1400000US24510160801",1,"Male",1411,0.430051813471503,0.430051813471503,0,0.430052383419689
"3879",140,24,510,"160801",805,1293,24510160801,"1400000US24510160801",2,"Female",1870,0.569948186528497,1,0.430052383419689,1
"3880",140,24,510,"160802",805,1294,24510160802,"1400000US24510160802",0,"Total",3045,0,0,0,0
"3881",140,24,510,"160802",805,1294,24510160802,"1400000US24510160802",1,"Male",1353,0.444334975369458,0.444334975369458,0,0.444335531034483
"3882",140,24,510,"160802",805,1294,24510160802,"1400000US24510160802",2,"Female",1692,0.555665024630542,1,0.444335531034483,1
"3883",140,24,510,"170100",804,1295,24510170100,"1400000US24510170100",0,"Total",1602,0,0,0,0
"3884",140,24,510,"170100",804,1295,24510170100,"1400000US24510170100",1,"Male",701,0.437578027465668,0.437578027465668,0,0.437578589887641
"3885",140,24,510,"170100",804,1295,24510170100,"1400000US24510170100",2,"Female",901,0.562421972534332,1,0.437578589887641,1
"3886",140,24,510,"170200",802,1296,24510170200,"1400000US24510170200",0,"Total",3145,0,0,0,0
"3887",140,24,510,"170200",802,1296,24510170200,"1400000US24510170200",1,"Male",1357,0.43147853736089,0.43147853736089,0,0.431479105882353
"3888",140,24,510,"170200",802,1296,24510170200,"1400000US24510170200",2,"Female",1788,0.56852146263911,1,0.431479105882353,1
"3889",140,24,510,"170300",802,1297,24510170300,"1400000US24510170300",0,"Total",2011,0,0,0,0
"3890",140,24,510,"170300",802,1297,24510170300,"1400000US24510170300",1,"Male",853,0.424167081054202,0.424167081054202,0,0.424167656887121
"3891",140,24,510,"170300",802,1297,24510170300,"1400000US24510170300",2,"Female",1158,0.575832918945798,1,0.424167656887121,1
"3892",140,24,510,"180100",805,1298,24510180100,"1400000US24510180100",0,"Total",2200,0,0,0,0
"3893",140,24,510,"180100",805,1298,24510180100,"1400000US24510180100",1,"Male",912,0.414545454545455,0.414545454545455,0,0.41454604
"3894",140,24,510,"180100",805,1298,24510180100,"1400000US24510180100",2,"Female",1288,0.585454545454545,1,0.41454604,1
"3895",140,24,510,"180200",805,1299,24510180200,"1400000US24510180200",0,"Total",977,0,0,0,0
"3896",140,24,510,"180200",805,1299,24510180200,"1400000US24510180200",1,"Male",510,0.522006141248721,0.52200614124872,0,0.522006619242579
"3897",140,24,510,"180200",805,1299,24510180200,"1400000US24510180200",2,"Female",467,0.477993858751279,1,0.522006619242579,1
"3898",140,24,510,"180300",805,1300,24510180300,"1400000US24510180300",0,"Total",1909,0,0,0,0
"3899",140,24,510,"180300",805,1300,24510180300,"1400000US24510180300",1,"Male",981,0.513881613410162,0.513881613410162,0,0.513882099528549
"3900",140,24,510,"180300",805,1300,24510180300,"1400000US24510180300",2,"Female",928,0.486118386589838,1,0.513882099528549,1
"3901",140,24,510,"190100",805,1301,24510190100,"1400000US24510190100",0,"Total",1895,0,0,0,0
"3902",140,24,510,"190100",805,1301,24510190100,"1400000US24510190100",1,"Male",881,0.46490765171504,0.464907651715039,0,0.464908186807388
"3903",140,24,510,"190100",805,1301,24510190100,"1400000US24510190100",2,"Female",1014,0.53509234828496,1,0.464908186807388,1
"3904",140,24,510,"190200",805,1302,24510190200,"1400000US24510190200",0,"Total",1920,0,0,0,0
"3905",140,24,510,"190200",805,1302,24510190200,"1400000US24510190200",1,"Male",994,0.517708333333333,0.517708333333333,0,0.517708815625
"3906",140,24,510,"190200",805,1302,24510190200,"1400000US24510190200",2,"Female",926,0.482291666666667,1,0.517708815625,1
"3907",140,24,510,"190300",805,1303,24510190300,"1400000US24510190300",0,"Total",2586,0,0,0,0
"3908",140,24,510,"190300",805,1303,24510190300,"1400000US24510190300",1,"Male",1305,0.504640371229698,0.504640371229698,0,0.504640866589327
"3909",140,24,510,"190300",805,1303,24510190300,"1400000US24510190300",2,"Female",1281,0.495359628770302,1,0.504640866589327,1
"3910",140,24,510,"200100",805,1304,24510200100,"1400000US24510200100",0,"Total",1846,0,0,0,0
"3911",140,24,510,"200100",805,1304,24510200100,"1400000US24510200100",1,"Male",883,0.478331527627302,0.478331527627302,0,0.478332049295775
"3912",140,24,510,"200100",805,1304,24510200100,"1400000US24510200100",2,"Female",963,0.521668472372698,1,0.478332049295775,1
"3913",140,24,510,"200200",805,1305,24510200200,"1400000US24510200200",0,"Total",2969,0,0,0,0
"3914",140,24,510,"200200",805,1305,24510200200,"1400000US24510200200",1,"Male",1421,0.478612327382957,0.478612327382957,0,0.47861284877063
"3915",140,24,510,"200200",805,1305,24510200200,"1400000US24510200200",2,"Female",1548,0.521387672617043,1,0.47861284877063,1
"3916",140,24,510,"200300",805,1306,24510200300,"1400000US24510200300",0,"Total",1836,0,0,0,0
"3917",140,24,510,"200300",805,1306,24510200300,"1400000US24510200300",1,"Male",871,0.474400871459695,0.474400871459695,0,0.474401397058824
"3918",140,24,510,"200300",805,1306,24510200300,"1400000US24510200300",2,"Female",965,0.525599128540305,1,0.474401397058824,1
"3919",140,24,510,"200400",805,1307,24510200400,"1400000US24510200400",0,"Total",1691,0,0,0,0
"3920",140,24,510,"200400",805,1307,24510200400,"1400000US24510200400",1,"Male",797,0.471318746303962,0.471318746303962,0,0.471319274985216
"3921",140,24,510,"200400",805,1307,24510200400,"1400000US24510200400",2,"Female",894,0.528681253696038,1,0.471319274985216,1
"3922",140,24,510,"200500",805,1308,24510200500,"1400000US24510200500",0,"Total",3142,0,0,0,0
"3923",140,24,510,"200500",805,1308,24510200500,"1400000US24510200500",1,"Male",1533,0.487905792488861,0.487905792488861,0,0.487906304583068
"3924",140,24,510,"200500",805,1308,24510200500,"1400000US24510200500",2,"Female",1609,0.512094207511139,1,0.487906304583068,1
"3925",140,24,510,"200600",805,1309,24510200600,"1400000US24510200600",0,"Total",2713,0,0,0,0
"3926",140,24,510,"200600",805,1309,24510200600,"1400000US24510200600",1,"Male",1286,0.474014006634722,0.474014006634722,0,0.474014532620715
"3927",140,24,510,"200600",805,1309,24510200600,"1400000US24510200600",2,"Female",1427,0.525985993365278,1,0.474014532620715,1
"3928",140,24,510,"200701",805,1310,24510200701,"1400000US24510200701",0,"Total",4619,0,0,0,0
"3929",140,24,510,"200701",805,1310,24510200701,"1400000US24510200701",1,"Male",2017,0.436674604892834,0.436674604892834,0,0.436675168218229
"3930",140,24,510,"200701",805,1310,24510200701,"1400000US24510200701",2,"Female",2602,0.563325395107166,1,0.436675168218229,1
"3931",140,24,510,"200702",805,1311,24510200702,"1400000US24510200702",0,"Total",1426,0,0,0,0
"3932",140,24,510,"200702",805,1311,24510200702,"1400000US24510200702",1,"Male",609,0.427068723702665,0.427068723702665,0,0.427069296633941
"3933",140,24,510,"200702",805,1311,24510200702,"1400000US24510200702",2,"Female",817,0.572931276297335,1,0.427069296633941,1
"3934",140,24,510,"200800",805,1312,24510200800,"1400000US24510200800",0,"Total",2282,0,0,0,0
"3935",140,24,510,"200800",805,1312,24510200800,"1400000US24510200800",1,"Male",1061,0.464943032427695,0.464943032427695,0,0.464943567484663
"3936",140,24,510,"200800",805,1312,24510200800,"1400000US24510200800",2,"Female",1221,0.535056967572305,1,0.464943567484663,1
"3937",140,24,510,"210100",805,1313,24510210100,"1400000US24510210100",0,"Total",2130,0,0,0,0
"3938",140,24,510,"210100",805,1313,24510210100,"1400000US24510210100",1,"Male",1043,0.489671361502347,0.489671361502347,0,0.489671871830986
"3939",140,24,510,"210100",805,1313,24510210100,"1400000US24510210100",2,"Female",1087,0.510328638497653,1,0.489671871830986,1
"3940",140,24,510,"210200",805,1314,24510210200,"1400000US24510210200",0,"Total",3373,0,0,0,0
"3941",140,24,510,"210200",805,1314,24510210200,"1400000US24510210200",1,"Male",1700,0.504002371775867,0.504002371775867,0,0.504002867773495
"3942",140,24,510,"210200",805,1314,24510210200,"1400000US24510210200",2,"Female",1673,0.495997628224133,1,0.504002867773495,1
"3943",140,24,510,"220100",804,1315,24510220100,"1400000US24510220100",0,"Total",4025,0,0,0,0
"3944",140,24,510,"220100",804,1315,24510220100,"1400000US24510220100",1,"Male",1961,0.487204968944099,0.487204968944099,0,0.48720548173913
"3945",140,24,510,"220100",804,1315,24510220100,"1400000US24510220100",2,"Female",2064,0.512795031055901,1,0.48720548173913,1
"3946",140,24,510,"230100",805,1316,24510230100,"1400000US24510230100",0,"Total",1953,0,0,0,0
"3947",140,24,510,"230100",805,1316,24510230100,"1400000US24510230100",1,"Male",1026,0.525345622119816,0.525345622119816,0,0.525346096774194
"3948",140,24,510,"230100",805,1316,24510230100,"1400000US24510230100",2,"Female",927,0.474654377880184,1,0.525346096774194,1
"3949",140,24,510,"230200",805,1317,24510230200,"1400000US24510230200",0,"Total",2172,0,0,0,0
"3950",140,24,510,"230200",805,1317,24510230200,"1400000US24510230200",1,"Male",1147,0.528084714548803,0.528084714548803,0,0.528085186464088
"3951",140,24,510,"230200",805,1317,24510230200,"1400000US24510230200",2,"Female",1025,0.471915285451197,1,0.528085186464088,1
"3952",140,24,510,"230300",805,1318,24510230300,"1400000US24510230300",0,"Total",1136,0,0,0,0
"3953",140,24,510,"230300",805,1318,24510230300,"1400000US24510230300",1,"Male",622,0.547535211267606,0.547535211267606,0,0.547535663732394
"3954",140,24,510,"230300",805,1318,24510230300,"1400000US24510230300",2,"Female",514,0.452464788732394,1,0.547535663732394,1
"3955",140,24,510,"240100",805,1319,24510240100,"1400000US24510240100",0,"Total",2699,0,0,0,0
"3956",140,24,510,"240100",805,1319,24510240100,"1400000US24510240100",1,"Male",1379,0.510929974064468,0.510929974064468,0,0.510930463134494
"3957",140,24,510,"240100",805,1319,24510240100,"1400000US24510240100",2,"Female",1320,0.489070025935532,1,0.510930463134494,1
"3958",140,24,510,"240200",805,1320,24510240200,"1400000US24510240200",0,"Total",2564,0,0,0,0
"3959",140,24,510,"240200",805,1320,24510240200,"1400000US24510240200",1,"Male",1289,0.502730109204368,0.502730109204368,0,0.502730606474259
"3960",140,24,510,"240200",805,1320,24510240200,"1400000US24510240200",2,"Female",1275,0.497269890795632,1,0.502730606474259,1
"3961",140,24,510,"240300",805,1321,24510240300,"1400000US24510240300",0,"Total",2141,0,0,0,0
"3962",140,24,510,"240300",805,1321,24510240300,"1400000US24510240300",1,"Male",1105,0.516113965436712,0.516113965436712,0,0.516114449322746
"3963",140,24,510,"240300",805,1321,24510240300,"1400000US24510240300",2,"Female",1036,0.483886034563288,1,0.516114449322746,1
"3964",140,24,510,"240400",805,1322,24510240400,"1400000US24510240400",0,"Total",2571,0,0,0,0
"3965",140,24,510,"240400",805,1322,24510240400,"1400000US24510240400",1,"Male",1262,0.490859587709063,0.490859587709063,0,0.490860096849475
"3966",140,24,510,"240400",805,1322,24510240400,"1400000US24510240400",2,"Female",1309,0.509140412290937,1,0.490860096849475,1
"3967",140,24,510,"250101",805,1323,24510250101,"1400000US24510250101",0,"Total",3626,0,0,0,0
"3968",140,24,510,"250101",805,1323,24510250101,"1400000US24510250101",1,"Male",1593,0.439327082184225,0.439327082184225,0,0.439327642857143
"3969",140,24,510,"250101",805,1323,24510250101,"1400000US24510250101",2,"Female",2033,0.560672917815775,1,0.439327642857143,1
"3970",140,24,510,"250102",805,1324,24510250102,"1400000US24510250102",0,"Total",2910,0,0,0,0
"3971",140,24,510,"250102",805,1324,24510250102,"1400000US24510250102",1,"Male",1312,0.45085910652921,0.45085910652921,0,0.450859655670103
"3972",140,24,510,"250102",805,1324,24510250102,"1400000US24510250102",2,"Female",1598,0.54914089347079,1,0.450859655670103,1
"3973",140,24,510,"250103",805,1325,24510250103,"1400000US24510250103",0,"Total",4050,0,0,0,0
"3974",140,24,510,"250103",805,1325,24510250103,"1400000US24510250103",1,"Male",1823,0.450123456790123,0.450123456790124,0,0.450124006666667
"3975",140,24,510,"250103",805,1325,24510250103,"1400000US24510250103",2,"Female",2227,0.549876543209877,1,0.450124006666667,1
"3976",140,24,510,"250203",805,1326,24510250203,"1400000US24510250203",0,"Total",2018,0,0,0,0
"3977",140,24,510,"250203",805,1326,24510250203,"1400000US24510250203",1,"Male",852,0.422200198216055,0.422200198216055,0,0.422200776015857
"3978",140,24,510,"250203",805,1326,24510250203,"1400000US24510250203",2,"Female",1166,0.577799801783945,1,0.422200776015857,1
"3979",140,24,510,"250204",805,1327,24510250204,"1400000US24510250204",0,"Total",4125,0,0,0,0
"3980",140,24,510,"250204",805,1327,24510250204,"1400000US24510250204",1,"Male",1620,0.392727272727273,0.392727272727273,0,0.39272788
"3981",140,24,510,"250204",805,1327,24510250204,"1400000US24510250204",2,"Female",2505,0.607272727272727,1,0.39272788,1
"3982",140,24,510,"250205",805,1328,24510250205,"1400000US24510250205",0,"Total",4689,0,0,0,0
"3983",140,24,510,"250205",805,1328,24510250205,"1400000US24510250205",1,"Male",2369,0.505224994668373,0.505224994668373,0,0.505225489443378
"3984",140,24,510,"250205",805,1328,24510250205,"1400000US24510250205",2,"Female",2320,0.494775005331627,1,0.505225489443378,1
"3985",140,24,510,"250206",805,1329,24510250206,"1400000US24510250206",0,"Total",2590,0,0,0,0
"3986",140,24,510,"250206",805,1329,24510250206,"1400000US24510250206",1,"Male",1275,0.492277992277992,0.492277992277992,0,0.4922785
"3987",140,24,510,"250206",805,1329,24510250206,"1400000US24510250206",2,"Female",1315,0.507722007722008,1,0.4922785,1
"3988",140,24,510,"250207",805,1330,24510250207,"1400000US24510250207",0,"Total",2059,0,0,0,0
"3989",140,24,510,"250207",805,1330,24510250207,"1400000US24510250207",1,"Male",871,0.423020883924235,0.423020883924235,0,0.423021460903351
"3990",140,24,510,"250207",805,1330,24510250207,"1400000US24510250207",2,"Female",1188,0.576979116075765,1,0.423021460903351,1
"3991",140,24,510,"250301",805,1331,24510250301,"1400000US24510250301",0,"Total",2430,0,0,0,0
"3992",140,24,510,"250301",805,1331,24510250301,"1400000US24510250301",1,"Male",1078,0.443621399176955,0.443621399176955,0,0.443621955555556
"3993",140,24,510,"250301",805,1331,24510250301,"1400000US24510250301",2,"Female",1352,0.556378600823045,1,0.443621955555556,1
"3994",140,24,510,"250303",805,1332,24510250303,"1400000US24510250303",0,"Total",2324,0,0,0,0
"3995",140,24,510,"250303",805,1332,24510250303,"1400000US24510250303",1,"Male",1140,0.490533562822719,0.490533562822719,0,0.490534072289157
"3996",140,24,510,"250303",805,1332,24510250303,"1400000US24510250303",2,"Female",1184,0.509466437177281,1,0.490534072289157,1
"3997",140,24,510,"250401",805,1333,24510250401,"1400000US24510250401",0,"Total",3823,0,0,0,0
"3998",140,24,510,"250401",805,1333,24510250401,"1400000US24510250401",1,"Male",1984,0.518964164268899,0.518964164268899,0,0.518964645304735
"3999",140,24,510,"250401",805,1333,24510250401,"1400000US24510250401",2,"Female",1839,0.481035835731101,1,0.518964645304735,1
"4000",140,24,510,"250402",805,1334,24510250402,"1400000US24510250402",0,"Total",4930,0,0,0,0
"4001",140,24,510,"250402",805,1334,24510250402,"1400000US24510250402",1,"Male",2326,0.471805273833671,0.471805273833671,0,0.471805802028398
"4002",140,24,510,"250402",805,1334,24510250402,"1400000US24510250402",2,"Female",2604,0.528194726166329,1,0.471805802028398,1
"4003",140,24,510,"250500",805,1335,24510250500,"1400000US24510250500",0,"Total",5468,0,0,0,0
"4004",140,24,510,"250500",805,1335,24510250500,"1400000US24510250500",1,"Male",2661,0.486649597659108,0.486649597659107,0,0.48665011100951
"4005",140,24,510,"250500",805,1335,24510250500,"1400000US24510250500",2,"Female",2807,0.513350402340892,1,0.48665011100951,1
"4006",140,24,510,"250600",805,1336,24510250600,"1400000US24510250600",0,"Total",22,0,0,0,0
"4007",140,24,510,"250600",805,1336,24510250600,"1400000US24510250600",1,"Male",10,0.454545454545455,0.454545454545455,0,0.454546
"4008",140,24,510,"250600",805,1336,24510250600,"1400000US24510250600",2,"Female",12,0.545454545454545,1,0.454546,1
"4009",140,24,510,"260101",803,1337,24510260101,"1400000US24510260101",0,"Total",4763,0,0,0,0
"4010",140,24,510,"260101",803,1337,24510260101,"1400000US24510260101",1,"Male",2200,0.46189376443418,0.46189376443418,0,0.461894302540416
"4011",140,24,510,"260101",803,1337,24510260101,"1400000US24510260101",2,"Female",2563,0.53810623556582,1,0.461894302540416,1
"4012",140,24,510,"260102",803,1338,24510260102,"1400000US24510260102",0,"Total",4911,0,0,0,0
"4013",140,24,510,"260102",803,1338,24510260102,"1400000US24510260102",1,"Male",2220,0.452046426389737,0.452046426389737,0,0.452046974343311
"4014",140,24,510,"260102",803,1338,24510260102,"1400000US24510260102",2,"Female",2691,0.547953573610263,1,0.452046974343311,1
"4015",140,24,510,"260201",803,1339,24510260201,"1400000US24510260201",0,"Total",5116,0,0,0,0
"4016",140,24,510,"260201",803,1339,24510260201,"1400000US24510260201",1,"Male",2393,0.467748240813135,0.467748240813135,0,0.467748773064894
"4017",140,24,510,"260201",803,1339,24510260201,"1400000US24510260201",2,"Female",2723,0.532251759186865,1,0.467748773064894,1
"4018",140,24,510,"260202",803,1340,24510260202,"1400000US24510260202",0,"Total",5937,0,0,0,0
"4019",140,24,510,"260202",803,1340,24510260202,"1400000US24510260202",1,"Male",2706,0.455785750378979,0.455785750378979,0,0.455786294593229
"4020",140,24,510,"260202",803,1340,24510260202,"1400000US24510260202",2,"Female",3231,0.544214249621021,1,0.455786294593229,1
"4021",140,24,510,"260203",804,1341,24510260203,"1400000US24510260203",0,"Total",2830,0,0,0,0
"4022",140,24,510,"260203",804,1341,24510260203,"1400000US24510260203",1,"Male",1269,0.448409893992933,0.448409893992933,0,0.448410445583039
"4023",140,24,510,"260203",804,1341,24510260203,"1400000US24510260203",2,"Female",1561,0.551590106007067,1,0.448410445583039,1
"4024",140,24,510,"260301",803,1342,24510260301,"1400000US24510260301",0,"Total",4933,0,0,0,0
"4025",140,24,510,"260301",803,1342,24510260301,"1400000US24510260301",1,"Male",2221,0.45023312385972,0.45023312385972,0,0.450233673626596
"4026",140,24,510,"260301",803,1342,24510260301,"1400000US24510260301",2,"Female",2712,0.54976687614028,1,0.450233673626596,1
"4027",140,24,510,"260302",803,1343,24510260302,"1400000US24510260302",0,"Total",6094,0,0,0,0
"4028",140,24,510,"260302",803,1343,24510260302,"1400000US24510260302",1,"Male",2706,0.444043321299639,0.444043321299639,0,0.444043877256318
"4029",140,24,510,"260302",803,1343,24510260302,"1400000US24510260302",2,"Female",3388,0.555956678700361,1,0.444043877256318,1
"4030",140,24,510,"260303",804,1344,24510260303,"1400000US24510260303",0,"Total",778,0,0,0,0
"4031",140,24,510,"260303",804,1344,24510260303,"1400000US24510260303",1,"Male",320,0.411311053984576,0.411311053984576,0,0.411311642673522
"4032",140,24,510,"260303",804,1344,24510260303,"1400000US24510260303",2,"Female",458,0.588688946015424,1,0.411311642673522,1
"4033",140,24,510,"260401",804,1345,24510260401,"1400000US24510260401",0,"Total",3230,0,0,0,0
"4034",140,24,510,"260401",804,1345,24510260401,"1400000US24510260401",1,"Male",1518,0.469969040247678,0.469969040247678,0,0.469969570278638
"4035",140,24,510,"260401",804,1345,24510260401,"1400000US24510260401",2,"Female",1712,0.530030959752322,1,0.469969570278638,1
"4036",140,24,510,"260402",804,1346,24510260402,"1400000US24510260402",0,"Total",2648,0,0,0,0
"4037",140,24,510,"260402",804,1346,24510260402,"1400000US24510260402",1,"Male",1177,0.444486404833837,0.444486404833837,0,0.444486960347432
"4038",140,24,510,"260402",804,1346,24510260402,"1400000US24510260402",2,"Female",1471,0.555513595166163,1,0.444486960347432,1
"4039",140,24,510,"260403",804,1347,24510260403,"1400000US24510260403",0,"Total",1575,0,0,0,0
"4040",140,24,510,"260403",804,1347,24510260403,"1400000US24510260403",1,"Male",702,0.445714285714286,0.445714285714286,0,0.44571484
"4041",140,24,510,"260403",804,1347,24510260403,"1400000US24510260403",2,"Female",873,0.554285714285714,1,0.44571484,1
"4042",140,24,510,"260404",804,1348,24510260404,"1400000US24510260404",0,"Total",1996,0,0,0,0
"4043",140,24,510,"260404",804,1348,24510260404,"1400000US24510260404",1,"Male",1089,0.545591182364729,0.545591182364729,0,0.545591636773547
"4044",140,24,510,"260404",804,1348,24510260404,"1400000US24510260404",2,"Female",907,0.454408817635271,1,0.545591636773547,1
"4045",140,24,510,"260501",804,1349,24510260501,"1400000US24510260501",0,"Total",4875,0,0,0,0
"4046",140,24,510,"260501",804,1349,24510260501,"1400000US24510260501",1,"Male",2453,0.503179487179487,0.503179487179487,0,0.503179984
"4047",140,24,510,"260501",804,1349,24510260501,"1400000US24510260501",2,"Female",2422,0.496820512820513,1,0.503179984,1
"4048",140,24,510,"260604",804,1350,24510260604,"1400000US24510260604",0,"Total",1465,0,0,0,0
"4049",140,24,510,"260604",804,1350,24510260604,"1400000US24510260604",1,"Male",638,0.435494880546075,0.435494880546075,0,0.435495445051194
"4050",140,24,510,"260604",804,1350,24510260604,"1400000US24510260604",2,"Female",827,0.564505119453925,1,0.435495445051194,1
"4051",140,24,510,"260605",804,1351,24510260605,"1400000US24510260605",0,"Total",4795,0,0,0,0
"4052",140,24,510,"260605",804,1351,24510260605,"1400000US24510260605",1,"Male",2334,0.486757038581856,0.486757038581856,0,0.486757551824817
"4053",140,24,510,"260605",804,1351,24510260605,"1400000US24510260605",2,"Female",2461,0.513242961418144,1,0.486757551824817,1
"4054",140,24,510,"260700",804,1352,24510260700,"1400000US24510260700",0,"Total",2260,0,0,0,0
"4055",140,24,510,"260700",804,1352,24510260700,"1400000US24510260700",1,"Male",1202,0.531858407079646,0.531858407079646,0,0.531858875221239
"4056",140,24,510,"260700",804,1352,24510260700,"1400000US24510260700",2,"Female",1058,0.468141592920354,1,0.531858875221239,1
"4057",140,24,510,"260800",804,1353,24510260800,"1400000US24510260800",0,"Total",2647,0,0,0,0
"4058",140,24,510,"260800",804,1353,24510260800,"1400000US24510260800",1,"Male",1459,0.551190026445032,0.551190026445032,0,0.551190475255006
"4059",140,24,510,"260800",804,1353,24510260800,"1400000US24510260800",2,"Female",1188,0.448809973554968,1,0.551190475255006,1
"4060",140,24,510,"260900",804,1354,24510260900,"1400000US24510260900",0,"Total",2652,0,0,0,0
"4061",140,24,510,"260900",804,1354,24510260900,"1400000US24510260900",1,"Male",1285,0.484539969834087,0.484539969834088,0,0.484540485294118
"4062",140,24,510,"260900",804,1354,24510260900,"1400000US24510260900",2,"Female",1367,0.515460030165912,1,0.484540485294118,1
"4063",140,24,510,"261000",804,1355,24510261000,"1400000US24510261000",0,"Total",3253,0,0,0,0
"4064",140,24,510,"261000",804,1355,24510261000,"1400000US24510261000",1,"Male",1653,0.508146326467876,0.508146326467876,0,0.508146818321549
"4065",140,24,510,"261000",804,1355,24510261000,"1400000US24510261000",2,"Female",1600,0.491853673532124,1,0.508146818321549,1
"4066",140,24,510,"261100",804,1356,24510261100,"1400000US24510261100",0,"Total",1951,0,0,0,0
"4067",140,24,510,"261100",804,1356,24510261100,"1400000US24510261100",1,"Male",990,0.507432086109687,0.507432086109687,0,0.507432578677601
"4068",140,24,510,"261100",804,1356,24510261100,"1400000US24510261100",2,"Female",961,0.492567913890313,1,0.507432578677601,1
"4069",140,24,510,"270101",803,1357,24510270101,"1400000US24510270101",0,"Total",1698,0,0,0,0
"4070",140,24,510,"270101",803,1357,24510270101,"1400000US24510270101",1,"Male",791,0.465842167255595,0.465842167255595,0,0.465842701413428
"4071",140,24,510,"270101",803,1357,24510270101,"1400000US24510270101",2,"Female",907,0.534157832744405,1,0.465842701413428,1
"4072",140,24,510,"270102",803,1358,24510270102,"1400000US24510270102",0,"Total",3749,0,0,0,0
