"","CensusTrct","INCOMECLASS","CLASS","INC","INC_R","DIS","CDF","Range0","Range1"
"7914",24043000500,"$50,000 under $75,000",3,6040,3343,0.135767371969297,0.804694797547009,0.668927561345084,0.804694881452301
"7915",24043000500,"$75,000 under $100,000",4,3820,2066,0.0839052918003493,0.888600089347358,0.804694881452301,0.888600185517606
"7916",24043000500,"$100,000 under $200,000",5,4670,2368,0.0961702473297324,0.984770336677091,0.888600185517606,0.984770351906754
"7917",24043000500,"$200,000 or more",6,890,375,0.0152296633229095,1,0.984770351906754,1
"7918",24043000601,"Total",0,43050,27270,0,0,0,0
"7919",24043000601,"$1 under $25,000",1,16680,11485,0.421158782544921,0.421158782544921,0,0.421159048588192
"7920",24043000601,"$25,000 under $50,000",2,10950,7255,0.266043270993766,0.687202053538687,0.421159048588192,0.687202186211955
"7921",24043000601,"$50,000 under $75,000",3,6040,3618,0.132673267326733,0.81987532086542,0.687202186211955,0.819875401503484
"7922",24043000601,"$75,000 under $100,000",4,3820,2199,0.0806380638063806,0.900513384671801,0.819875401503484,0.900513472607261
"7923",24043000601,"$100,000 under $200,000",5,4670,2398,0.0879354602126879,0.988448844884489,0.900513472607261,0.988448856435644
"7924",24043000601,"$200,000 or more",6,890,315,0.0115511551155116,1,0.988448856435644,1
"7925",24043000602,"Total",0,27480,27480,0,0,0,0
"7926",24043000602,"$1 under $25,000",1,11600,11600,0.422125181950509,0.422125181950509,0,0.422125448326055
"7927",24043000602,"$25,000 under $50,000",2,7320,7320,0.266375545851528,0.688500727802038,0.422125448326055,0.688500860262009
"7928",24043000602,"$50,000 under $75,000",3,3640,3640,0.132459970887918,0.820960698689956,0.688500860262009,0.820960779112082
"7929",24043000602,"$75,000 under $100,000",4,2210,2210,0.0804221251819505,0.901382823871907,0.820960779112082,0.901382911208151
"7930",24043000602,"$100,000 under $200,000",5,2400,2400,0.0873362445414847,0.988719068413392,0.901382911208151,0.988719079694323
"7931",24043000602,"$200,000 or more",6,310,310,0.0112809315866084,1,0.988719079694323,1
"7932",24043000700,"Total",0,27480,27480,0,0,0,0
"7933",24043000700,"$1 under $25,000",1,11600,11600,0.422125181950509,0.422125181950509,0,0.422125448326055
"7934",24043000700,"$25,000 under $50,000",2,7320,7320,0.266375545851528,0.688500727802038,0.422125448326055,0.688500860262009
"7935",24043000700,"$50,000 under $75,000",3,3640,3640,0.132459970887918,0.820960698689956,0.688500860262009,0.820960779112082
"7936",24043000700,"$75,000 under $100,000",4,2210,2210,0.0804221251819505,0.901382823871907,0.820960779112082,0.901382911208151
"7937",24043000700,"$100,000 under $200,000",5,2400,2400,0.0873362445414847,0.988719068413392,0.901382911208151,0.988719079694323
"7938",24043000700,"$200,000 or more",6,310,310,0.0112809315866084,1,0.988719079694323,1
"7939",24043000800,"Total",0,27480,27480,0,0,0,0
"7940",24043000800,"$1 under $25,000",1,11600,11600,0.422125181950509,0.422125181950509,0,0.422125448326055
"7941",24043000800,"$25,000 under $50,000",2,7320,7320,0.266375545851528,0.688500727802038,0.422125448326055,0.688500860262009
"7942",24043000800,"$50,000 under $75,000",3,3640,3640,0.132459970887918,0.820960698689956,0.688500860262009,0.820960779112082
"7943",24043000800,"$75,000 under $100,000",4,2210,2210,0.0804221251819505,0.901382823871907,0.820960779112082,0.901382911208151
"7944",24043000800,"$100,000 under $200,000",5,2400,2400,0.0873362445414847,0.988719068413392,0.901382911208151,0.988719079694323
"7945",24043000800,"$200,000 or more",6,310,310,0.0112809315866084,1,0.988719079694323,1
"7946",24043000900,"Total",0,27480,27480,0,0,0,0
"7947",24043000900,"$1 under $25,000",1,11600,11600,0.422125181950509,0.422125181950509,0,0.422125448326055
"7948",24043000900,"$25,000 under $50,000",2,7320,7320,0.266375545851528,0.688500727802038,0.422125448326055,0.688500860262009
"7949",24043000900,"$50,000 under $75,000",3,3640,3640,0.132459970887918,0.820960698689956,0.688500860262009,0.820960779112082
"7950",24043000900,"$75,000 under $100,000",4,2210,2210,0.0804221251819505,0.901382823871907,0.820960779112082,0.901382911208151
"7951",24043000900,"$100,000 under $200,000",5,2400,2400,0.0873362445414847,0.988719068413392,0.901382911208151,0.988719079694323
"7952",24043000900,"$200,000 or more",6,310,310,0.0112809315866084,1,0.988719079694323,1
"7953",24043001001,"Total",0,27480,27480,0,0,0,0
"7954",24043001001,"$1 under $25,000",1,11600,11600,0.422125181950509,0.422125181950509,0,0.422125448326055
"7955",24043001001,"$25,000 under $50,000",2,7320,7320,0.266375545851528,0.688500727802038,0.422125448326055,0.688500860262009
"7956",24043001001,"$50,000 under $75,000",3,3640,3640,0.132459970887918,0.820960698689956,0.688500860262009,0.820960779112082
"7957",24043001001,"$75,000 under $100,000",4,2210,2210,0.0804221251819505,0.901382823871907,0.820960779112082,0.901382911208151
"7958",24043001001,"$100,000 under $200,000",5,2400,2400,0.0873362445414847,0.988719068413392,0.901382911208151,0.988719079694323
"7959",24043001001,"$200,000 or more",6,310,310,0.0112809315866084,1,0.988719079694323,1
"7960",24043001002,"Total",0,32120,24473,0,0,0,0
"7961",24043001002,"$1 under $25,000",1,13160,10278,0.419973031504107,0.419973031504107,0,0.419973297552405
"7962",24043001002,"$25,000 under $50,000",2,8490,6511,0.266048298124464,0.68602132962857,0.419973297552405,0.686021462754873
"7963",24043001002,"$50,000 under $75,000",3,4380,3258,0.133126302455768,0.819147632084338,0.686021462754873,0.819147712989825
"7964",24043001002,"$75,000 under $100,000",4,2670,1980,0.0809054876803007,0.900053119764639,0.819147712989825,0.900053208188616
"7965",24043001002,"$100,000 under $200,000",5,3010,2164,0.0884239774445307,0.988477097209169,0.900053208188616,0.988477108732072
"7966",24043001002,"$200,000 or more",6,410,282,0.0115229027908307,1,0.988477108732072,1
"7967",24043010100,"Total",0,5650,743,0,0,0,0
"7968",24043010100,"$1 under $25,000",1,1820,271,0.364737550471063,0.364737550471063,0,0.364737781965007
"7969",24043010100,"$25,000 under $50,000",2,1250,172,0.231493943472409,0.596231493943472,0.364737781965007,0.596231650067295
"7970",24043010100,"$50,000 under $75,000",3,890,116,0.156123822341857,0.75235531628533,0.596231650067295,0.752355426648721
"7971",24043010100,"$75,000 under $100,000",4,660,82,0.110363391655451,0.862718707940781,0.752355426648721,0.862718841184388
"7972",24043010100,"$100,000 under $200,000",5,940,99,0.133243606998654,0.995962314939435,0.862718841184388,0.99596231897712
"7973",24043010100,"$200,000 or more",6,90,3,0.00403768506056528,1,0.99596231897712,1
"7974",24043010200,"Total",0,20430,11622,0,0,0,0
"7975",24043010200,"$1 under $25,000",1,6660,3782,0.325417311994493,0.325417311994493,0,0.325417543021855
"7976",24043010200,"$25,000 under $50,000",2,4680,2685,0.231027361899845,0.556444673894338,0.325417543021855,0.556444828084667
"7977",24043010200,"$50,000 under $75,000",3,3150,1792,0.154190328686973,0.710635002581311,0.556444828084667,0.710635107898813
"7978",24043010200,"$75,000 under $100,000",4,2190,1224,0.105317501290656,0.815952503871967,0.710635107898813,0.815952652469455
"7979",24043010200,"$100,000 under $200,000",5,3080,1727,0.148597487523662,0.964549991395629,0.815952652469455,0.964550026845638
"7980",24043010200,"$200,000 or more",6,670,412,0.035450008604371,1,0.964550026845638,1
"7981",24043010300,"Total",0,15570,15570,0,0,0,0
"7982",24043010300,"$1 under $25,000",1,5080,5080,0.326268464996789,0.326268464996789,0,0.326268698137444
"7983",24043010300,"$25,000 under $50,000",2,3630,3630,0.233140655105973,0.559409120102762,0.326268698137444,0.559409274245344
"7984",24043010300,"$50,000 under $75,000",3,2400,2400,0.154142581888247,0.713551701991008,0.559409274245344,0.71355180539499
"7985",24043010300,"$75,000 under $100,000",4,1610,1610,0.103403982016699,0.816955684007707,0.71355180539499,0.816955829800899
"7986",24043010300,"$100,000 under $200,000",5,2270,2270,0.145793192035967,0.962748876043674,0.816955829800899,0.962748913294798
"7987",24043010300,"$200,000 or more",6,580,580,0.0372511239563263,1,0.962748913294798,1
"7988",24043010400,"Total",0,30860,20109,0,0,0,0
"7989",24043010400,"$1 under $25,000",1,12700,8480,0.421701725595505,0.421701725595504,0,0.421701992292008
"7990",24043010400,"$25,000 under $50,000",2,8210,5363,0.266696504052912,0.688398229648416,0.421701992292008,0.688398362275598
"7991",24043010400,"$50,000 under $75,000",3,4200,2667,0.132627181858869,0.821025411507285,0.688398362275598,0.821025492018499
"7992",24043010400,"$75,000 under $100,000",4,2580,1619,0.0805112138843304,0.901536625391616,0.821025492018499,0.90153671266597
"7993",24043010400,"$100,000 under $200,000",5,2820,1755,0.0872743547665225,0.988810980158138,0.90153671266597,0.988810991347158
"7994",24043010400,"$200,000 or more",6,350,225,0.0111890198418619,1,0.988810991347158,1
"7995",24043010500,"Total",0,34840,19314,0,0,0,0
"7996",24043010500,"$1 under $25,000",1,14010,8046,0.416589002795899,0.416589002795899,0,0.416589268458113
"7997",24043010500,"$25,000 under $50,000",2,9180,5131,0.265662213938076,0.682251216733975,0.416589268458113,0.682251351040696
"7998",24043010500,"$50,000 under $75,000",3,4840,2594,0.134306720513617,0.816557937247592,0.682251351040696,0.81655801926064
"7999",24043010500,"$75,000 under $100,000",4,2980,1584,0.0820130475302889,0.898570984777881,0.81655801926064,0.898571074609092
"8000",24043010500,"$100,000 under $200,000",5,3380,1735,0.0898312105208657,0.988402195298747,0.898571074609092,0.988402206896552
"8001",24043010500,"$200,000 or more",6,450,224,0.011597804701253,1,0.988402206896552,1
"8002",24043010600,"Total",0,4820,2178,0,0,0,0
"8003",24043010600,"$1 under $25,000",1,1660,692,0.317722681359045,0.317722681359045,0,0.317722934802571
"8004",24043010600,"$25,000 under $50,000",2,1230,552,0.253443526170799,0.571166207529844,0.317722934802571,0.571166375573921
"8005",24043010600,"$50,000 under $75,000",3,800,366,0.168044077134986,0.73921028466483,0.571166375573921,0.739210398071625
"8006",24043010600,"$75,000 under $100,000",4,520,247,0.113406795224977,0.852617079889807,0.739210398071625,0.852617213957759
"8007",24043010600,"$100,000 under $200,000",5,570,292,0.13406795224977,0.986685032139578,0.852617213957759,0.986685045454546
"8008",24043010600,"$200,000 or more",6,40,29,0.0133149678604224,1,0.986685045454546,1
"8009",24043010700,"Total",0,1620,1620,0,0,0,0
"8010",24043010700,"$1 under $25,000",1,650,650,0.401234567901235,0.401234567901235,0,0.401234827160494
"8011",24043010700,"$25,000 under $50,000",2,420,420,0.259259259259259,0.660493827160494,0.401234827160494,0.660493993827161
"8012",24043010700,"$50,000 under $75,000",3,270,270,0.166666666666667,0.82716049382716,0.660493993827161,0.827160586419753
"8013",24043010700,"$75,000 under $100,000",4,150,150,0.0925925925925926,0.919753086419753,0.827160586419753,0.919753166666667
"8014",24043010700,"$100,000 under $200,000",5,130,130,0.0802469135802469,1,0.919753166666667,1
"8015",24043010700,"$200,000 or more",6,0,0,0,1,1,1
"8016",24043010801,"Total",0,32120,5899,0,0,0,0
"8017",24043010801,"$1 under $25,000",1,13160,2114,0.358365824716054,0.358365824716053,0,0.358366080522122
"8018",24043010801,"$25,000 under $50,000",2,8490,1509,0.255806068825225,0.614171893541278,0.358366080522122,0.61417204610951
"8019",24043010801,"$50,000 under $75,000",3,4380,900,0.152568231903712,0.766740125444991,0.61417204610951,0.766740219867774
"8020",24043010801,"$75,000 under $100,000",4,2670,557,0.0944227835226309,0.861162908967622,0.766740219867774,0.861163028987964
"8021",24043010801,"$100,000 under $200,000",5,3010,708,0.12002034243092,0.981183251398542,0.861163028987964,0.981183270215291
"8022",24043010801,"$200,000 or more",6,410,111,0.0188167486014579,1,0.981183270215291,1
"8023",24043010802,"Total",0,32120,5071,0,0,0,0
"8024",24043010802,"$1 under $25,000",1,13160,1750,0.345099585880497,0.345099585880497,0,0.345099839479392
"8025",24043010802,"$25,000 under $50,000",2,8490,1286,0.253598895681325,0.598698481561822,0.345099839479392,0.598698638335634
"8026",24043010802,"$50,000 under $75,000",3,4380,795,0.156773811871426,0.755472293433248,0.598698638335634,0.755472390652731
"8027",24043010802,"$75,000 under $100,000",4,2670,493,0.09721948333662,0.852691776769868,0.755472390652731,0.852691903569316
"8028",24043010802,"$100,000 under $200,000",5,3010,643,0.126799447840663,0.979491224610531,0.852691903569316,0.979491245119306
"8029",24043010802,"$200,000 or more",6,410,104,0.0205087753894695,1,0.979491245119306,1
"8030",24043010900,"Total",0,40910,13860,0,0,0,0
"8031",24043010900,"$1 under $25,000",1,15720,5663,0.408585858585859,0.408585858585859,0,0.408586121212121
"8032",24043010900,"$25,000 under $50,000",2,10440,3640,0.262626262626263,0.671212121212121,0.408586121212121,0.671212256349207
"8033",24043010900,"$50,000 under $75,000",3,5650,1873,0.135137085137085,0.806349206349206,0.671212256349207,0.80634929011544
"8034",24043010900,"$75,000 under $100,000",4,3670,1161,0.0837662337662338,0.89011544011544,0.80634929011544,0.890115536363636
"8035",24043010900,"$100,000 under $200,000",5,4700,1334,0.0962481962481962,0.986363636363636,0.890115536363636,0.98636365
"8036",24043010900,"$200,000 or more",6,730,189,0.0136363636363636,1,0.98636365,1
"8037",24043011000,"Total",0,48910,25665,0,0,0,0
"8038",24043011000,"$1 under $25,000",1,19260,10418,0.405922462497565,0.405922462497565,0,0.405922719657121
"8039",24043011000,"$25,000 under $50,000",2,12240,6600,0.257159555815313,0.663082018312877,0.405922719657121,0.663082153009936
"8040",24043011000,"$50,000 under $75,000",3,6670,3457,0.134697058250536,0.797779076563413,0.663082153009936,0.797779159049289
"8041",24043011000,"$75,000 under $100,000",4,4110,2117,0.0824858757062147,0.880264952269628,0.797779159049289,0.880265049288915
"8042",24043011000,"$100,000 under $200,000",5,5100,2490,0.0970192869666861,0.977284239236314,0.880265049288915,0.977284261952075
"8043",24043011000,"$200,000 or more",6,1530,583,0.022715760763686,1,0.977284261952075,1
"8044",24043011100,"Total",0,64480,25597,0,0,0,0
"8045",24043011100,"$1 under $25,000",1,24340,10438,0.407782161972106,0.407782161972106,0,0.407782420830566
"8046",24043011100,"$25,000 under $50,000",2,15870,6626,0.258858459975778,0.666640621947884,0.407782420830566,0.666640756690237
"8047",24043011100,"$50,000 under $75,000",3,9070,3449,0.134742352619448,0.801382974567332,0.666640756690237,0.801383057155135
"8048",24043011100,"$75,000 under $100,000",4,5720,2114,0.0825878032581943,0.883970777825526,0.801383057155135,0.88397087377427
"8049",24043011100,"$100,000 under $200,000",5,7370,2456,0.0959487439934367,0.979919521818963,0.88397087377427,0.979919541899441
"8050",24043011100,"$200,000 or more",6,2110,514,0.0200804781810368,1,0.979919541899441,1
"8051",24043011201,"Total",0,47270,15783,0,0,0,0
"8052",24043011201,"$1 under $25,000",1,18020,5207,0.329911930558196,0.329911930558195,0,0.329912164924286
"8053",24043011201,"$25,000 under $50,000",2,11850,3699,0.23436609009694,0.564278020655135,0.329912164924286,0.564278173984667
"8054",24043011201,"$50,000 under $75,000",3,6690,2420,0.153329531774694,0.71760755242983,0.564278173984667,0.717607654945194
"8055",24043011201,"$75,000 under $100,000",4,4330,1618,0.102515364632833,0.820122917062662,0.717607654945194,0.820123060698219
"8056",24043011201,"$100,000 under $200,000",5,5400,2267,0.143635557245137,0.9637584743078,0.820123060698219,0.963758510549325
"8057",24043011201,"$200,000 or more",6,980,572,0.0362415256922005,1,0.963758510549325,1
"8058",24043011202,"Total",0,19790,13002,0,0,0,0
"8059",24043011202,"$1 under $25,000",1,6420,4234,0.32564220889094,0.32564220889094,0,0.325642440547608
"8060",24043011202,"$25,000 under $50,000",2,4530,3012,0.231656668204892,0.557298877095831,0.325642440547608,0.557299031225965
"8061",24043011202,"$50,000 under $75,000",3,3050,2004,0.154130133825565,0.711429010921397,0.557299031225965,0.7114291155976
"8062",24043011202,"$75,000 under $100,000",4,2120,1361,0.104676203660975,0.816105214582372,0.7114291155976,0.816105362405784
"8063",24043011202,"$100,000 under $200,000",5,3000,1922,0.147823411782803,0.963928626365175,0.816105362405784,0.963928662436548
"8064",24043011202,"$200,000 or more",6,670,469,0.0360713736348254,1,0.963928662436548,1
"8065",24043011301,"Total",0,26440,4166,0,0,0,0
"8066",24043011301,"$1 under $25,000",1,9240,1323,0.317570811329813,0.317570811329813,0,0.317571024963994
"8067",24043011301,"$25,000 under $50,000",2,6020,890,0.213634181469035,0.531204992798848,0.317571024963994,0.531205147143543
"8068",24043011301,"$50,000 under $75,000",3,3820,643,0.154344695151224,0.685549687950072,0.531205147143543,0.685549808449352
"8069",24043011301,"$75,000 under $100,000",4,2490,502,0.120499279884782,0.806048967834854,0.685549808449352,0.806049140422468
"8070",24043011301,"$100,000 under $200,000",5,3560,719,0.172587614018243,0.978636581853096,0.806049140422468,0.978636603216515
"8071",24043011301,"$200,000 or more",6,1310,89,0.0213634181469035,1,0.978636603216515,1
"8072",24043011302,"Total",0,51840,16401,0,0,0,0
"8073",24043011302,"$1 under $25,000",1,19370,6410,0.390829827449546,0.390829827449546,0,0.390830082373026
"8074",24043011302,"$25,000 under $50,000",2,12840,4181,0.254923480275593,0.645753307725139,0.390830082373026,0.645753445948418
"8075",24043011302,"$50,000 under $75,000",3,7370,2267,0.138223279068349,0.783976586793488,0.645753445948418,0.783976675080788
"8076",24043011302,"$75,000 under $100,000",4,4850,1448,0.0882872995549052,0.872263886348393,0.783976675080788,0.872263995000305
"8077",24043011302,"$100,000 under $200,000",5,6250,1782,0.108651911468813,0.980915797817206,0.872263995000305,0.980915816901408
"8078",24043011302,"$200,000 or more",6,1160,313,0.0190842021827937,1,0.980915816901408,1
"8079",24043011400,"Total",0,39480,4599,0,0,0,0
"8080",24043011400,"$1 under $25,000",1,14820,1362,0.296151337247228,0.296151337247228,0,0.296151554033485
"8081",24043011400,"$25,000 under $50,000",2,9570,997,0.216786257882148,0.512937595129376,0.296151554033485,0.512937743422483
"8082",24043011400,"$50,000 under $75,000",3,5250,682,0.148293107197217,0.661230702326593,0.512937743422483,0.66123081561209
"8083",24043011400,"$75,000 under $100,000",4,3530,521,0.113285496847141,0.774516199173733,0.66123081561209,0.774516385083714
"8084",24043011400,"$100,000 under $200,000",5,5160,855,0.185909980430528,0.960426179604262,0.774516385083714,0.960426219178082
"8085",24043011400,"$200,000 or more",6,1150,182,0.0395738203957382,1,0.960426219178082,1
"8086",24043011500,"Total",0,35050,2267,0,0,0,0
"8087",24043011500,"$1 under $25,000",1,11440,640,0.282311424790472,0.282311424790472,0,0.282311637847376
"8088",24043011500,"$25,000 under $50,000",2,7780,483,0.213056903396559,0.495368328187031,0.282311637847376,0.495368469783855
"8089",24043011500,"$50,000 under $75,000",3,4960,321,0.141596823996471,0.636965152183502,0.495368469783855,0.636965265108072
"8090",24043011500,"$75,000 under $100,000",4,3450,256,0.112924569916189,0.749889722099691,0.636965265108072,0.749889929863255
"8091",24043011500,"$100,000 under $200,000",5,5610,471,0.207763564181738,0.957653286281429,0.749889929863255,0.957653328628143
"8092",24043011500,"$200,000 or more",6,1810,96,0.0423467137185708,1,0.957653328628143,1
"8093",24043011600,"Total",0,8210,1917,0,0,0,0
"8094",24043011600,"$1 under $25,000",1,2380,576,0.300469483568075,0.300469483568075,0,0.300469726656234
"8095",24043011600,"$25,000 under $50,000",2,1820,466,0.243088158581116,0.543557642149191,0.300469726656234,0.543557792383933
"8096",24043011600,"$50,000 under $75,000",3,1190,288,0.150234741784038,0.693792383933229,0.543557792383933,0.693792498695879
"8097",24043011600,"$75,000 under $100,000",4,940,220,0.114762649973918,0.808555033907147,0.693792498695879,0.808555203964528
"8098",24043011600,"$100,000 under $200,000",5,1590,326,0.170057381324987,0.978612415232134,0.808555203964528,0.978612436619718
"8099",24043011600,"$200,000 or more",6,290,41,0.0213875847678665,1,0.978612436619718,1
"8100",24045000100,"Total",0,17180,17180,0,0,0,0
"8101",24045000100,"$1 under $25,000",1,7250,7250,0.422002328288708,0.422002328288708,0,0.422002602444703
"8102",24045000100,"$25,000 under $50,000",2,4710,4710,0.274155995343423,0.69615832363213,0.422002602444703,0.696158453434226
"8103",24045000100,"$50,000 under $75,000",3,2230,2230,0.129802095459837,0.825960419091967,0.696158453434226,0.825960492433062
"8104",24045000100,"$75,000 under $100,000",4,1260,1260,0.0733410942956927,0.89930151338766,0.825960492433062,0.899301597788126
"8105",24045000100,"$100,000 under $200,000",5,1450,1450,0.0844004656577416,0.983701979045402,0.899301597788126,0.983701995343423
"8106",24045000100,"$200,000 or more",6,280,280,0.0162980209545984,1,0.983701995343423,1
"8107",24045000200,"Total",0,51090,16692,0,0,0,0
"8108",24045000200,"$1 under $25,000",1,20320,6476,0.387970285166547,0.387970285166547,0,0.387970515696142
"8109",24045000200,"$25,000 under $50,000",2,12510,3848,0.230529595015576,0.618499880182123,0.387970515696142,0.618500009645339
"8110",24045000200,"$50,000 under $75,000",3,6650,2161,0.129463215911814,0.747963096093937,0.618500009645339,0.747963178408819
"8111",24045000200,"$75,000 under $100,000",4,4070,1374,0.0823148813803019,0.830277977474239,0.747963178408819,0.830278097591661
"8112",24045000200,"$100,000 under $200,000",5,5550,2005,0.120117421519291,0.95039539899353,0.830278097591661,0.950395448598131
"8113",24045000200,"$200,000 or more",6,1990,828,0.0496046010064702,1,0.950395448598131,1
"8114",24045000300,"Total",0,12480,12480,0,0,0,0
"8115",24045000300,"$1 under $25,000",1,5410,5410,0.43349358974359,0.43349358974359,0,0.433493820512821
"8116",24045000300,"$25,000 under $50,000",2,2880,2880,0.230769230769231,0.66426282051282,0.433493820512821,0.664262931891026
"8117",24045000300,"$50,000 under $75,000",3,1390,1390,0.111378205128205,0.775641025641026,0.664262931891026,0.775641098557692
"8118",24045000300,"$75,000 under $100,000",4,910,910,0.0729166666666667,0.848557692307692,0.775641098557692,0.848557804487179
"8119",24045000300,"$100,000 under $200,000",5,1400,1400,0.112179487179487,0.96073717948718,0.848557804487179,0.96073721875
"8120",24045000300,"$200,000 or more",6,490,490,0.0392628205128205,1,0.96073721875,1
"8121",24045000400,"Total",0,12480,12480,0,0,0,0
"8122",24045000400,"$1 under $25,000",1,5410,5410,0.43349358974359,0.43349358974359,0,0.433493820512821
"8123",24045000400,"$25,000 under $50,000",2,2880,2880,0.230769230769231,0.66426282051282,0.433493820512821,0.664262931891026
"8124",24045000400,"$50,000 under $75,000",3,1390,1390,0.111378205128205,0.775641025641026,0.664262931891026,0.775641098557692
"8125",24045000400,"$75,000 under $100,000",4,910,910,0.0729166666666667,0.848557692307692,0.775641098557692,0.848557804487179
"8126",24045000400,"$100,000 under $200,000",5,1400,1400,0.112179487179487,0.96073717948718,0.848557804487179,0.96073721875
"8127",24045000400,"$200,000 or more",6,490,490,0.0392628205128205,1,0.96073721875,1
"8128",24045000500,"Total",0,17180,17180,0,0,0,0
"8129",24045000500,"$1 under $25,000",1,7250,7250,0.422002328288708,0.422002328288708,0,0.422002602444703
"8130",24045000500,"$25,000 under $50,000",2,4710,4710,0.274155995343423,0.69615832363213,0.422002602444703,0.696158453434226
"8131",24045000500,"$50,000 under $75,000",3,2230,2230,0.129802095459837,0.825960419091967,0.696158453434226,0.825960492433062
"8132",24045000500,"$75,000 under $100,000",4,1260,1260,0.0733410942956927,0.89930151338766,0.825960492433062,0.899301597788126
"8133",24045000500,"$100,000 under $200,000",5,1450,1450,0.0844004656577416,0.983701979045402,0.899301597788126,0.983701995343423
"8134",24045000500,"$200,000 or more",6,280,280,0.0162980209545984,1,0.983701995343423,1
"8135",24045010101,"Total",0,29660,16548,0,0,0,0
"8136",24045010101,"$1 under $25,000",1,12660,7003,0.423193135122069,0.423193135122069,0,0.423193404882765
"8137",24045010101,"$25,000 under $50,000",2,7590,4464,0.269760696156635,0.692953831278704,0.423193404882765,0.692953959209572
"8138",24045010101,"$50,000 under $75,000",3,3620,2117,0.127930867778584,0.820884699057288,0.692953959209572,0.820884772359197
"8139",24045010101,"$75,000 under $100,000",4,2170,1213,0.0733019095963258,0.894186608653614,0.820884772359197,0.894186695854484
"8140",24045010101,"$100,000 under $200,000",5,2850,1443,0.087200870195794,0.981387478849408,0.894186695854484,0.981387497461929
"8141",24045010101,"$200,000 or more",6,770,308,0.0186125211505922,1,0.981387497461929,1
"8142",24045010102,"Total",0,38610,19583,0,0,0,0
"8143",24045010102,"$1 under $25,000",1,14910,7482,0.382066077720472,0.382066077720472,0,0.382066324260838
"8144",24045010102,"$25,000 under $50,000",2,9630,4828,0.246540366644539,0.628606444365011,0.382066324260838,0.628606581320533
"8145",24045010102,"$50,000 under $75,000",3,5260,2682,0.136955522647194,0.765561967012204,0.628606581320533,0.765562049839146
"8146",24045010102,"$75,000 under $100,000",4,3160,1622,0.0828269417351785,0.848388908747383,0.765562049839146,0.848389018893939
"8147",24045010102,"$100,000 under $200,000",5,4150,2157,0.110146555686054,0.958535464433437,0.848389018893939,0.958535505897973
"8148",24045010102,"$200,000 or more",6,1500,812,0.0414645355665628,1,0.958535505897973,1
"8149",24045010200,"Total",0,12480,12480,0,0,0,0
"8150",24045010200,"$1 under $25,000",1,5410,5410,0.43349358974359,0.43349358974359,0,0.433493820512821
"8151",24045010200,"$25,000 under $50,000",2,2880,2880,0.230769230769231,0.66426282051282,0.433493820512821,0.664262931891026
"8152",24045010200,"$50,000 under $75,000",3,1390,1390,0.111378205128205,0.775641025641026,0.664262931891026,0.775641098557692
"8153",24045010200,"$75,000 under $100,000",4,910,910,0.0729166666666667,0.848557692307692,0.775641098557692,0.848557804487179
"8154",24045010200,"$100,000 under $200,000",5,1400,1400,0.112179487179487,0.96073717948718,0.848557804487179,0.96073721875
"8155",24045010200,"$200,000 or more",6,490,490,0.0392628205128205,1,0.96073721875,1
"8156",24045010300,"Total",0,14470,11908,0,0,0,0
"8157",24045010300,"$1 under $25,000",1,6050,5150,0.432482364796775,0.432482364796775,0,0.432482595566006
"8158",24045010300,"$25,000 under $50,000",2,3340,2748,0.230769230769231,0.663251595566006,0.432482595566006,0.663251707339604
"8159",24045010300,"$50,000 under $75,000",3,1700,1331,0.111773597581458,0.775025193147464,0.663251707339604,0.775025266459523
"8160",24045010300,"$75,000 under $100,000",4,1140,873,0.0733120591199194,0.848337252267383,0.775025266459523,0.848337364796775
"8161",24045010300,"$100,000 under $200,000",5,1700,1340,0.112529392005375,0.960866644272758,0.848337364796775,0.960866683406114
"8162",24045010300,"$200,000 or more",6,540,466,0.0391333557272422,1,0.960866683406114,1
"8163",24045010400,"Total",0,33230,7241,0,0,0,0
"8164",24045010400,"$1 under $25,000",1,14080,3109,0.429360585554481,0.429360585554481,0,0.429360824471758
"8165",24045010400,"$25,000 under $50,000",2,8560,1730,0.238917276619251,0.668277862173733,0.429360824471758,0.66827797707499
"8166",24045010400,"$50,000 under $75,000",3,4080,832,0.114901256732496,0.783179118906228,0.66827797707499,0.783179192100539
"8167",24045010400,"$75,000 under $100,000",4,2450,530,0.0731943101781522,0.856373429084381,0.783179192100539,0.856373537356719
"8168",24045010400,"$100,000 under $200,000",5,3220,784,0.108272338074852,0.964645767159232,0.856373537356719,0.964645802513465
"8169",24045010400,"$200,000 or more",6,840,256,0.0353542328407679,1,0.964645802513465,1
"8170",24045010501,"Total",0,20750,8143,0,0,0,0
"8171",24045010501,"$1 under $25,000",1,8670,3420,0.419992631708216,0.419992631708216,0,0.41999290605428
"8172",24045010501,"$25,000 under $50,000",2,5680,2234,0.274346064104139,0.694338695812354,0.41999290605428,0.694338825862704
"8173",24045010501,"$50,000 under $75,000",3,2690,1059,0.13005034999386,0.824389045806214,0.694338825862704,0.824389119243522
"8174",24045010501,"$75,000 under $100,000",4,1540,598,0.0734373081174014,0.897826353923615,0.824389119243522,0.89782643964141
"8175",24045010501,"$100,000 under $200,000",5,1820,698,0.0857177944246592,0.983544148348275,0.89782643964141,0.983544164804126
"8176",24045010501,"$200,000 or more",6,350,134,0.0164558516517254,1,0.983544164804126,1
"8177",24045010502,"Total",0,17180,17180,0,0,0,0
