"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HHTLEVEL","HHT","DIS","CDF","Range0","Range1"
"8444",140,24,33,805907,1101,1056,"24033805907","1400000US24033805907",3,"OthFemale",267,0.197631384159882,0.566987416728349,0.369356230199852,0.566987564026647
"8445",140,24,33,805907,1101,1056,"24033805907","1400000US24033805907",4,"NonfMalone",199,0.147298297557365,0.714285714285714,0.566987564026647,0.714285794966691
"8446",140,24,33,805907,1101,1056,"24033805907","1400000US24033805907",5,"NonfMNalone",109,0.080680977054034,0.794966691339748,0.714285794966691,0.794966852701703
"8447",140,24,33,805907,1101,1056,"24033805907","1400000US24033805907",6,"NonfFalone",218,0.161361954108068,0.956328645447816,0.794966852701703,0.956328689119171
"8448",140,24,33,805907,1101,1056,"24033805907","1400000US24033805907",7,"NonfFNalone",59,0.0436713545521836,1,0.956328689119171,1
"8449",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",0,"Total",809,0,0,0,0
"8450",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",1,"MarriedFamilyHH",202,0.249690976514215,0.249690976514215,0,0.249691065512979
"8451",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",2,"OthMale",72,0.0889987639060569,0.338689740420272,0.249691065512979,0.338689913473424
"8452",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",3,"OthFemale",140,0.173053152039555,0.511742892459827,0.338689913473424,0.511743058096415
"8453",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",4,"NonfMalone",134,0.165636588380717,0.677379480840544,0.511743058096415,0.677379558714462
"8454",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",5,"NonfMNalone",63,0.0778739184177998,0.755253399258344,0.677379558714462,0.755253597033375
"8455",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",6,"NonfFalone",160,0.197775030902349,0.953028430160692,0.755253597033375,0.953028477132262
"8456",140,24,33,805908,1101,1057,"24033805908","1400000US24033805908",7,"NonfFNalone",38,0.0469715698393078,1,0.953028477132262,1
"8457",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",0,"Total",1673,0,0,0,0
"8458",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",1,"MarriedFamilyHH",459,0.274357441721458,0.274357441721458,0,0.274357513448894
"8459",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",2,"OthMale",120,0.0717274357441721,0.346084877465631,0.274357513448894,0.346085036461447
"8460",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",3,"OthFemale",266,0.158995815899582,0.505080693365212,0.346085036461447,0.505080846383742
"8461",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",4,"NonfMalone",256,0.153018529587567,0.658099222952779,0.505080846383742,0.658099341900777
"8462",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",5,"NonfMNalone",199,0.118947997609085,0.777047220561865,0.658099341900777,0.777047353257621
"8463",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",6,"NonfFalone",222,0.132695756126718,0.909742976688583,0.777047353257621,0.909743066945607
"8464",140,24,33,805909,1101,1058,"24033805909","1400000US24033805909",7,"NonfFNalone",151,0.0902570233114166,1,0.909743066945607,1
"8465",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",0,"Total",1676,0,0,0,0
"8466",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",1,"MarriedFamilyHH",630,0.375894988066826,0.375894988066826,0,0.375895073389022
"8467",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",2,"OthMale",143,0.0853221957040573,0.461217183770883,0.375895073389022,0.46121736097852
"8468",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",3,"OthFemale",297,0.177207637231504,0.638424821002387,0.46121736097852,0.638424948687351
"8469",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",4,"NonfMalone",214,0.127684964200477,0.766109785202864,0.638424948687351,0.766109837112172
"8470",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",5,"NonfMNalone",87,0.051909307875895,0.818019093078759,0.766109837112172,0.818019227326969
"8471",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",6,"NonfFalone",225,0.134248210023866,0.952267303102625,0.818019227326969,0.952267350835322
"8472",140,24,33,806000,1101,1059,"24033806000","1400000US24033806000",7,"NonfFNalone",80,0.0477326968973747,1,0.952267350835322,1
"8473",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",0,"Total",1511,0,0,0,0
"8474",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",1,"MarriedFamilyHH",638,0.42223692918597,0.42223692918597,0,0.422236991396426
"8475",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",2,"OthMale",94,0.0622104566512244,0.484447385837194,0.422236991396426,0.484447544672402
"8476",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",3,"OthFemale",240,0.158835208471211,0.643282594308405,0.484447544672402,0.643282719391132
"8477",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",4,"NonfMalone",189,0.125082726671079,0.768365320979484,0.643282719391132,0.768365363335539
"8478",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",5,"NonfMNalone",64,0.042356055592323,0.810721376571807,0.768365363335539,0.810721526803441
"8479",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",6,"NonfFalone",227,0.150231634679021,0.960953011250827,0.810721526803441,0.960953050297816
"8480",140,24,33,806100,1103,1060,"24033806100","1400000US24033806100",7,"NonfFNalone",59,0.0390469887491727,1,0.960953050297816,1
"8481",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",0,"Total",1608,0,0,0,0
"8482",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",1,"MarriedFamilyHH",550,0.342039800995025,0.342039800995025,0,0.342039848880597
"8483",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",2,"OthMale",77,0.0478855721393035,0.389925373134328,0.342039848880597,0.38992553358209
"8484",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",3,"OthFemale",258,0.16044776119403,0.550373134328358,0.38992553358209,0.550373285447761
"8485",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",4,"NonfMalone",243,0.151119402985075,0.701492537313433,0.550373285447761,0.701492585199005
"8486",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",5,"NonfMNalone",77,0.0478855721393035,0.749378109452736,0.701492585199005,0.749378319651741
"8487",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",6,"NonfFalone",338,0.210199004975124,0.959577114427861,0.749378319651741,0.959577154850746
"8488",140,24,33,806200,1103,1061,"24033806200","1400000US24033806200",7,"NonfFNalone",65,0.0404228855721393,1,0.959577154850746,1
"8489",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",0,"Total",725,0,0,0,0
"8490",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",1,"MarriedFamilyHH",289,0.398620689655172,0.398620689655172,0,0.398620768275862
"8491",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",2,"OthMale",57,0.0786206896551724,0.477241379310345,0.398620768275862,0.477241511724138
"8492",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",3,"OthFemale",96,0.132413793103448,0.609655172413793,0.477241511724138,0.609655350344828
"8493",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",4,"NonfMalone",129,0.177931034482759,0.787586206896552,0.609655350344828,0.787586270344828
"8494",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",5,"NonfMNalone",46,0.063448275862069,0.851034482758621,0.787586270344828,0.851034604137931
"8495",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",6,"NonfFalone",88,0.121379310344828,0.972413793103448,0.851034604137931,0.972413820689655
"8496",140,24,33,806300,1103,1062,"24033806300","1400000US24033806300",7,"NonfFNalone",20,0.0275862068965517,1,0.972413820689655,1
"8497",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",0,"Total",1233,0,0,0,0
"8498",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",1,"MarriedFamilyHH",724,0.587185725871857,0.587185725871857,0,0.587185755068937
"8499",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",2,"OthMale",36,0.0291970802919708,0.616382806163828,0.587185755068937,0.616382886455799
"8500",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",3,"OthFemale",99,0.0802919708029197,0.696674776966748,0.616382886455799,0.696674846715329
"8501",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",4,"NonfMalone",86,0.0697485806974858,0.766423357664234,0.696674846715329,0.766423441200324
"8502",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",5,"NonfMNalone",103,0.0835360908353609,0.849959448499594,0.766423441200324,0.849959542579075
"8503",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",6,"NonfFalone",116,0.0940794809407948,0.944038929440389,0.849959542579075,0.94403898540146
"8504",140,24,33,806400,1101,1063,"24033806400","1400000US24033806400",7,"NonfFNalone",69,0.0559610705596107,1,0.94403898540146,1
"8505",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",0,"Total",1417,0,0,0,0
"8506",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",1,"MarriedFamilyHH",617,0.435426958362738,0.435426958362738,0,0.435427067043049
"8507",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",2,"OthMale",154,0.108680310515173,0.544107268877911,0.435427067043049,0.544107443895554
"8508",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",3,"OthFemale",248,0.175017642907551,0.719124911785462,0.544107443895554,0.719125009880028
"8509",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",4,"NonfMalone",139,0.0980945659844742,0.817219477769937,0.719125009880028,0.817219541284404
"8510",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",5,"NonfMNalone",90,0.063514467184192,0.880733944954128,0.817219541284404,0.880734031757234
"8511",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",6,"NonfFalone",123,0.086803105151729,0.967537050105858,0.880734031757234,0.967537082568807
"8512",140,24,33,806501,1103,1064,"24033806501","1400000US24033806501",7,"NonfFNalone",46,0.0324629498941426,1,0.967537082568807,1
"8513",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",0,"Total",1223,0,0,0,0
"8514",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",1,"MarriedFamilyHH",501,0.409648405560098,0.409648405560098,0,0.409648528209321
"8515",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",2,"OthMale",150,0.122649223221586,0.532297628781684,0.409648528209321,0.532297845461979
"8516",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",3,"OthFemale",265,0.216680294358136,0.74897792313982,0.532297845461979,0.748977992641047
"8517",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",4,"NonfMalone",85,0.0695012264922322,0.818479149632052,0.748977992641047,0.818479218315617
"8518",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",5,"NonfMNalone",84,0.0686835650040883,0.887162714636141,0.818479218315617,0.88716280212592
"8519",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",6,"NonfFalone",107,0.0874897792313982,0.974652493867539,0.88716280212592,0.974652519215045
"8520",140,24,33,806601,1103,1065,"24033806601","1400000US24033806601",7,"NonfFNalone",31,0.0253475061324612,1,0.974652519215045,1
"8521",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",0,"Total",1305,0,0,0,0
"8522",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",1,"MarriedFamilyHH",605,0.46360153256705,0.46360153256705,0,0.463601627586207
"8523",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",2,"OthMale",124,0.0950191570881226,0.558620689655172,0.463601627586207,0.55862088045977
"8524",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",3,"OthFemale",249,0.190804597701149,0.749425287356322,0.55862088045977,0.749425375478927
"8525",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",4,"NonfMalone",115,0.0881226053639847,0.837547892720307,0.749425375478927,0.83754794559387
"8526",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",5,"NonfMNalone",69,0.0528735632183908,0.890421455938697,0.83754794559387,0.890421538697318
"8527",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",6,"NonfFalone",108,0.0827586206896552,0.973180076628352,0.890421538697318,0.973180103448276
"8528",140,24,33,806602,1103,1066,"24033806602","1400000US24033806602",7,"NonfFNalone",35,0.0268199233716475,1,0.973180103448276,1
"8529",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",0,"Total",1457,0,0,0,0
"8530",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",1,"MarriedFamilyHH",595,0.408373369938229,0.408373369938229,0,0.408373407000686
"8531",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",2,"OthMale",54,0.0370624571036376,0.445435827041867,0.408373407000686,0.445435938229238
"8532",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",3,"OthFemale",162,0.111187371310913,0.55662319835278,0.445435938229238,0.556623348661633
"8533",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",4,"NonfMalone",219,0.150308853809197,0.706932052161977,0.556623348661633,0.70693210295127
"8534",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",5,"NonfMNalone",74,0.0507892930679478,0.757721345229925,0.70693210295127,0.757721540837337
"8535",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",6,"NonfFalone",285,0.195607412491421,0.953328757721345,0.757721540837337,0.953328804392587
"8536",140,24,33,806706,1103,1067,"24033806706","1400000US24033806706",7,"NonfFNalone",68,0.0466712422786548,1,0.953328804392587,1
"8537",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",0,"Total",2173,0,0,0,0
"8538",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",1,"MarriedFamilyHH",627,0.288541187298665,0.288541187298665,0,0.288541220892775
"8539",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",2,"OthMale",73,0.0335941095260009,0.322135296824666,0.288541220892775,0.322135407731247
"8540",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",3,"OthFemale",241,0.110906580763921,0.433041877588587,0.322135407731247,0.433042069489185
"8541",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",4,"NonfMalone",417,0.191900598251266,0.624942475839853,0.433042069489185,0.624942524160147
"8542",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",5,"NonfMNalone",105,0.0483202945237,0.673262770363553,0.624942524160147,0.67326305752416
"8543",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",6,"NonfFalone",624,0.287160607455131,0.960423377818684,0.67326305752416,0.960423417395306
"8544",140,24,33,806708,1102,1068,"24033806708","1400000US24033806708",7,"NonfFNalone",86,0.0395766221813162,1,0.960423417395306,1
"8545",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",0,"Total",2292,0,0,0,0
"8546",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",1,"MarriedFamilyHH",777,0.339005235602094,0.339005235602094,0,0.339005283595113
"8547",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",2,"OthMale",110,0.0479930191972077,0.386998254799302,0.339005283595113,0.386998433682373
"8548",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",3,"OthFemale",410,0.178883071553229,0.565881326352531,0.386998433682373,0.565881458115183
"8549",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",4,"NonfMalone",302,0.131762652705061,0.697643979057592,0.565881458115183,0.697644018760908
"8550",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",5,"NonfMNalone",91,0.0397033158813264,0.737347294938918,0.697644018760908,0.737347522687609
"8551",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",6,"NonfFalone",522,0.227748691099476,0.965095986038394,0.737347522687609,0.965096020942408
"8552",140,24,33,806710,1102,1069,"24033806710","1400000US24033806710",7,"NonfFNalone",80,0.0349040139616056,1,0.965096020942408,1
"8553",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",0,"Total",1950,0,0,0,0
"8554",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",1,"MarriedFamilyHH",589,0.302051282051282,0.302051282051282,0,0.30205134
"8555",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",2,"OthMale",113,0.0579487179487179,0.36,0.30205134,0.360000267692308
"8556",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",3,"OthFemale",522,0.267692307692308,0.627692307692308,0.360000267692308,0.627692444615385
"8557",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",4,"NonfMalone",267,0.136923076923077,0.764615384615385,0.627692444615385,0.764615420512821
"8558",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",5,"NonfMNalone",70,0.0358974358974359,0.80051282051282,0.764615420512821,0.800512992820513
"8559",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",6,"NonfFalone",336,0.172307692307692,0.972820512820513,0.800512992820513,0.97282054
"8560",140,24,33,806711,1102,1070,"24033806711","1400000US24033806711",7,"NonfFNalone",53,0.0271794871794872,1,0.97282054,1
"8561",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",0,"Total",1327,0,0,0,0
"8562",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",1,"MarriedFamilyHH",350,0.263752825923135,0.263752825923135,0,0.263752877166541
"8563",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",2,"OthMale",68,0.0512434061793519,0.314996232102487,0.263752877166541,0.314996465712133
"8564",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",3,"OthFemale",310,0.233609645817634,0.548605877920121,0.314996465712133,0.548605992464205
"8565",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",4,"NonfMalone",152,0.114544084400904,0.663149962321025,0.548605992464205,0.66315
"8566",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",5,"NonfMNalone",50,0.0376789751318764,0.700828937452901,0.66315,0.700829199698568
"8567",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",6,"NonfFalone",348,0.26224566691786,0.963074604370761,0.700829199698568,0.963074641296157
"8568",140,24,33,806712,1102,1071,"24033806712","1400000US24033806712",7,"NonfFNalone",49,0.0369253956292389,1,0.963074641296157,1
"8569",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",0,"Total",1218,0,0,0,0
"8570",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",1,"MarriedFamilyHH",360,0.295566502463054,0.295566502463054,0,0.29556660591133
"8571",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",2,"OthMale",126,0.103448275862069,0.399014778325123,0.29556660591133,0.39901508045977
"8572",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",3,"OthFemale",368,0.302134646962233,0.701149425287356,0.39901508045977,0.701149545155994
"8573",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",4,"NonfMalone",146,0.119868637110016,0.821018062397373,0.701149545155994,0.821018113300493
"8574",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",5,"NonfMNalone",62,0.0509031198686371,0.87192118226601,0.821018113300493,0.871921280788178
"8575",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",6,"NonfFalone",120,0.0985221674876847,0.970443349753695,0.871921280788178,0.970443379310345
"8576",140,24,33,806713,1101,1072,"24033806713","1400000US24033806713",7,"NonfFNalone",36,0.0295566502463054,1,0.970443379310345,1
"8577",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",0,"Total",1218,0,0,0,0
"8578",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",1,"MarriedFamilyHH",357,0.293103448275862,0.293103448275862,0,0.293103581280788
"8579",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",2,"OthMale",162,0.133004926108374,0.426108374384236,0.293103581280788,0.42610863546798
"8580",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",3,"OthFemale",318,0.261083743842365,0.687192118226601,0.42610863546798,0.687192240558292
"8581",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",4,"NonfMalone",149,0.122331691297209,0.80952380952381,0.687192240558292,0.80952386863711
"8582",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",5,"NonfMNalone",72,0.0591133004926108,0.86863711001642,0.80952386863711,0.868637212643678
"8583",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",6,"NonfFalone",125,0.102627257799672,0.971264367816092,0.868637212643678,0.971264396551724
"8584",140,24,33,806714,1101,1073,"24033806714","1400000US24033806714",7,"NonfFNalone",35,0.028735632183908,1,0.971264396551724,1
"8585",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",0,"Total",1307,0,0,0,0
"8586",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",1,"MarriedFamilyHH",655,0.50114766641163,0.50114766641163,0,0.501147730680949
"8587",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",2,"OthMale",84,0.0642693190512624,0.565416985462892,0.501147730680949,0.565417094108646
"8588",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",3,"OthFemale",142,0.108645753634277,0.674062739097169,0.565417094108646,0.674062836266259
"8589",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",4,"NonfMalone",127,0.0971690895179801,0.771231828615149,0.674062836266259,0.771231901300689
"8590",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",5,"NonfMNalone",95,0.0726855394032135,0.843917368018363,0.771231901300689,0.843917478194338
"8591",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",6,"NonfFalone",144,0.11017597551645,0.954093343534812,0.843917478194338,0.954093389441469
"8592",140,24,33,806800,1101,1074,"24033806800","1400000US24033806800",7,"NonfFNalone",60,0.0459066564651875,1,0.954093389441469,1
"8593",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",0,"Total",1300,0,0,0,0
"8594",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",1,"MarriedFamilyHH",601,0.462307692307692,0.462307692307692,0,0.462307756153846
"8595",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",2,"OthMale",83,0.0638461538461538,0.526153846153846,0.462307756153846,0.526153985384615
"8596",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",3,"OthFemale",181,0.139230769230769,0.665384615384615,0.526153985384615,0.665384708461539
"8597",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",4,"NonfMalone",121,0.0930769230769231,0.758461538461539,0.665384708461539,0.758461625384615
"8598",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",5,"NonfMNalone",113,0.0869230769230769,0.845384615384615,0.758461625384615,0.845384720769231
"8599",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",6,"NonfFalone",137,0.105384615384615,0.950769230769231,0.845384720769231,0.95076928
"8600",140,24,33,806900,1101,1075,"24033806900","1400000US24033806900",7,"NonfFNalone",64,0.0492307692307692,1,0.95076928,1
"8601",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",0,"Total",1841,0,0,0,0
"8602",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",1,"MarriedFamilyHH",509,0.276480173818577,0.276480173818577,0,0.276480209125475
"8603",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",2,"OthMale",65,0.0353068984247691,0.311787072243346,0.276480209125475,0.311787157523085
"8604",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",3,"OthFemale",157,0.0852797392721347,0.397066811515481,0.311787157523085,0.39706695545899
"8605",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",4,"NonfMalone",265,0.14394350896252,0.541010320478001,0.39706695545899,0.541010513307985
"8606",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",5,"NonfMNalone",355,0.192829983704508,0.733840304182509,0.541010513307985,0.733840466594242
"8607",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",6,"NonfFalone",299,0.162411732753938,0.896252036936448,0.733840466594242,0.896252140684411
"8608",140,24,33,807000,1101,1076,"24033807000","1400000US24033807000",7,"NonfFNalone",191,0.103747963063552,1,0.896252140684411,1
"8609",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",0,"Total",872,0,0,0,0
"8610",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",1,"MarriedFamilyHH",370,0.424311926605505,0.424311926605505,0,0.424311978211009
"8611",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",2,"OthMale",45,0.051605504587156,0.475917431192661,0.424311978211009,0.475917520642202
"8612",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",3,"OthFemale",78,0.0894495412844037,0.565366972477064,0.475917520642202,0.565367091743119
"8613",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",4,"NonfMalone",104,0.119266055045872,0.684633027522936,0.565367091743119,0.684633137614679
"8614",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",5,"NonfMNalone",96,0.110091743119266,0.794724770642202,0.684633137614679,0.794724883027523
"8615",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",6,"NonfFalone",98,0.112385321100917,0.907110091743119,0.794724883027523,0.907110184633028
"8616",140,24,33,807102,1103,1077,"24033807102","1400000US24033807102",7,"NonfFNalone",81,0.0928899082568807,1,0.907110184633028,1
"8617",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",0,"Total",1391,0,0,0,0
"8618",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",1,"MarriedFamilyHH",116,0.083393242271747,0.0833932422717469,0,0.0833932624011502
"8619",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",2,"OthMale",28,0.0201294033069734,0.10352264557872,0.0833932624011502,0.103522666427031
"8620",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",3,"OthFemale",29,0.0208483105679367,0.124370956146657,0.103522666427031,0.124371039539899
"8621",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",4,"NonfMalone",116,0.083393242271747,0.207764198418404,0.124371039539899,0.207764606038821
"8622",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",5,"NonfMNalone",567,0.407620416966211,0.615384615384615,0.207764606038821,0.615384670740475
"8623",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",6,"NonfFalone",77,0.0553558590941769,0.670740474478792,0.615384670740475,0.670740803738318
"8624",140,24,33,807200,1101,1078,"24033807200","1400000US24033807200",7,"NonfFNalone",458,0.329259525521208,1,0.670740803738318,1
"8625",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",0,"Total",1327,0,0,0,0
"8626",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",1,"MarriedFamilyHH",433,0.32629992464205,0.32629992464205,0,0.326299972871138
"8627",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",2,"OthMale",64,0.0482290881688018,0.374529012810852,0.326299972871138,0.374529108515448
"8628",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",3,"OthFemale",127,0.0957045968349661,0.470233609645818,0.374529108515448,0.470233776940467
"8629",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",4,"NonfMalone",222,0.167294649585531,0.637528259231349,0.470233776940467,0.637528385832705
"8630",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",5,"NonfMNalone",168,0.126601356443105,0.764129615674454,0.637528385832705,0.764129760361718
"8631",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",6,"NonfFalone",192,0.144687264506405,0.908816880180859,0.764129760361718,0.908816971363979
"8632",140,24,33,807301,1101,1079,"24033807301","1400000US24033807301",7,"NonfFNalone",121,0.0911831198191409,1,0.908816971363979,1
"8633",140,24,33,807304,1102,1080,"24033807304","1400000US24033807304",0,"Total",588,0,0,0,0
