SUMLEV,STATE,COUNTY,TRACT,PUMA,CenTrN,GEOID10,AFFGEOID10,CLASS,NPLEVEL,NP,DIS,CDF,Range0,Range1
140,24,510,240200,805,1320,24510240200,1400000US24510240200,1,one,534,0.393225331,0.393225331,0,0.393225754
140,24,510,240200,805,1320,24510240200,1400000US24510240200,2,two,574,0.422680412,0.815905744,0.393225754,0.815905856
140,24,510,240200,805,1320,24510240200,1400000US24510240200,3,three,153,0.112665685,0.928571429,0.815905856,0.928571483
140,24,510,240200,805,1320,24510240200,1400000US24510240200,4,four,74,0.0544919,0.983063328,0.928571483,0.983063342
140,24,510,240200,805,1320,24510240200,1400000US24510240200,5,five,18,0.013254786,0.996318115,0.983063342,0.996318117
140,24,510,240200,805,1320,24510240200,1400000US24510240200,6,six,3,0.002209131,0.998527246,0.996318117,0.998527247
140,24,510,240200,805,1320,24510240200,1400000US24510240200,7,sevenPlus,2,0.001472754,1,0.998527247,1
140,24,510,240300,805,1321,24510240300,1400000US24510240300,0,Total,1114,0,0,0,0
140,24,510,240300,805,1321,24510240300,1400000US24510240300,1,one,439,0.394075404,0.394075404,0,0.39407579
140,24,510,240300,805,1321,24510240300,1400000US24510240300,2,two,430,0.385996409,0.780071813,0.39407579,0.780071964
140,24,510,240300,805,1321,24510240300,1400000US24510240300,3,three,168,0.150807899,0.930879713,0.780071964,0.930879768
140,24,510,240300,805,1321,24510240300,1400000US24510240300,4,four,61,0.05475763,0.985637343,0.930879768,0.985637353
140,24,510,240300,805,1321,24510240300,1400000US24510240300,5,five,11,0.009874327,0.99551167,0.985637353,0.995511672
140,24,510,240300,805,1321,24510240300,1400000US24510240300,6,six,3,0.002692998,0.998204668,0.995511672,0.99820467
140,24,510,240300,805,1321,24510240300,1400000US24510240300,7,sevenPlus,2,0.001795332,1,0.99820467,1
140,24,510,240400,805,1322,24510240400,1400000US24510240400,0,Total,1280,0,0,0,0
140,24,510,240400,805,1322,24510240400,1400000US24510240400,1,one,459,0.35859375,0.35859375,0,0.358594157
140,24,510,240400,805,1322,24510240400,1400000US24510240400,2,two,521,0.40703125,0.765625,0.358594157,0.765625145
140,24,510,240400,805,1322,24510240400,1400000US24510240400,3,three,185,0.14453125,0.91015625,0.765625145,0.910156314
140,24,510,240400,805,1322,24510240400,1400000US24510240400,4,four,82,0.0640625,0.97421875,0.910156314,0.974218768
140,24,510,240400,805,1322,24510240400,1400000US24510240400,5,five,23,0.01796875,0.9921875,0.974218768,0.992187505
140,24,510,240400,805,1322,24510240400,1400000US24510240400,6,six,6,0.0046875,0.996875,0.992187505,0.996875003
140,24,510,240400,805,1322,24510240400,1400000US24510240400,7,sevenPlus,4,0.003125,1,0.996875003,1
140,24,510,250101,805,1323,24510250101,1400000US24510250101,0,Total,1403,0,0,0,0
140,24,510,250101,805,1323,24510250101,1400000US24510250101,1,one,377,0.268709907,0.268709907,0,0.268710205
140,24,510,250101,805,1323,24510250101,1400000US24510250101,2,two,418,0.297933001,0.566642908,0.268710205,0.566643108
140,24,510,250101,805,1323,24510250101,1400000US24510250101,3,three,281,0.200285103,0.766928011,0.566643108,0.766928146
140,24,510,250101,805,1323,24510250101,1400000US24510250101,4,four,189,0.134711333,0.901639344,0.766928146,0.901639405
140,24,510,250101,805,1323,24510250101,1400000US24510250101,5,five,85,0.060584462,0.962223806,0.901639405,0.962223831
140,24,510,250101,805,1323,24510250101,1400000US24510250101,6,six,35,0.024946543,0.987170349,0.962223831,0.987170362
140,24,510,250101,805,1323,24510250101,1400000US24510250101,7,sevenPlus,18,0.012829651,1,0.987170362,1
140,24,510,250102,805,1324,24510250102,1400000US24510250102,0,Total,1138,0,0,0,0
140,24,510,250102,805,1324,24510250102,1400000US24510250102,1,one,309,0.271528998,0.271528998,0,0.271529287
140,24,510,250102,805,1324,24510250102,1400000US24510250102,2,two,329,0.289103691,0.560632689,0.271529287,0.560632905
140,24,510,250102,805,1324,24510250102,1400000US24510250102,3,three,246,0.216168717,0.776801406,0.560632905,0.77680153
140,24,510,250102,805,1324,24510250102,1400000US24510250102,4,four,141,0.123901582,0.900702988,0.77680153,0.900703045
140,24,510,250102,805,1324,24510250102,1400000US24510250102,5,five,65,0.05711775,0.957820738,0.900703045,0.957820767
140,24,510,250102,805,1324,24510250102,1400000US24510250102,6,six,33,0.028998243,0.986818981,0.957820767,0.986818994
140,24,510,250102,805,1324,24510250102,1400000US24510250102,7,sevenPlus,15,0.013181019,1,0.986818994,1
140,24,510,250103,805,1325,24510250103,1400000US24510250103,0,Total,1815,0,0,0,0
140,24,510,250103,805,1325,24510250103,1400000US24510250103,1,one,860,0.473829201,0.473829201,0,0.473829459
140,24,510,250103,805,1325,24510250103,1400000US24510250103,2,two,468,0.25785124,0.731680441,0.473829459,0.731680569
140,24,510,250103,805,1325,24510250103,1400000US24510250103,3,three,232,0.127823691,0.859504132,0.731680569,0.859504206
140,24,510,250103,805,1325,24510250103,1400000US24510250103,4,four,133,0.073278237,0.932782369,0.859504206,0.932782413
140,24,510,250103,805,1325,24510250103,1400000US24510250103,5,five,79,0.043526171,0.97630854,0.932782413,0.976308556
140,24,510,250103,805,1325,24510250103,1400000US24510250103,6,six,29,0.015977961,0.992286501,0.976308556,0.992286509
140,24,510,250103,805,1325,24510250103,1400000US24510250103,7,sevenPlus,14,0.007713499,1,0.992286509,1
140,24,510,250203,805,1326,24510250203,1400000US24510250203,0,Total,777,0,0,0,0
140,24,510,250203,805,1326,24510250203,1400000US24510250203,1,one,209,0.268983269,0.268983269,0,0.268983548
140,24,510,250203,805,1326,24510250203,1400000US24510250203,2,two,217,0.279279279,0.548262548,0.268983548,0.548262763
140,24,510,250203,805,1326,24510250203,1400000US24510250203,3,three,167,0.214929215,0.763191763,0.548262763,0.763191896
140,24,510,250203,805,1326,24510250203,1400000US24510250203,4,four,103,0.132561133,0.895752896,0.763191896,0.895752961
140,24,510,250203,805,1326,24510250203,1400000US24510250203,5,five,51,0.065637066,0.961389961,0.895752961,0.961389982
140,24,510,250203,805,1326,24510250203,1400000US24510250203,6,six,16,0.020592021,0.981981982,0.961389982,0.981982
140,24,510,250203,805,1326,24510250203,1400000US24510250203,7,sevenPlus,14,0.018018018,1,0.981982,1
140,24,510,250204,805,1327,24510250204,1400000US24510250204,0,Total,1504,0,0,0,0
140,24,510,250204,805,1327,24510250204,1400000US24510250204,1,one,438,0.291223404,0.291223404,0,0.29122364
140,24,510,250204,805,1327,24510250204,1400000US24510250204,2,two,354,0.23537234,0.526595745,0.29122364,0.526595933
140,24,510,250204,805,1327,24510250204,1400000US24510250204,3,three,283,0.188164894,0.714760638,0.526595933,0.714760769
140,24,510,250204,805,1327,24510250204,1400000US24510250204,4,four,197,0.130984043,0.845744681,0.714760769,0.845744773
140,24,510,250204,805,1327,24510250204,1400000US24510250204,5,five,138,0.091755319,0.9375,0.845744773,0.937500033
140,24,510,250204,805,1327,24510250204,1400000US24510250204,6,six,49,0.032579787,0.970079787,0.937500033,0.970079817
140,24,510,250204,805,1327,24510250204,1400000US24510250204,7,sevenPlus,45,0.029920213,1,0.970079817,1
140,24,510,250205,805,1328,24510250205,1400000US24510250205,0,Total,1625,0,0,0,0
140,24,510,250205,805,1328,24510250205,1400000US24510250205,1,one,421,0.259076923,0.259076923,0,0.259077159
140,24,510,250205,805,1328,24510250205,1400000US24510250205,2,two,383,0.235692308,0.494769231,0.259077159,0.494769422
140,24,510,250205,805,1328,24510250205,1400000US24510250205,3,three,311,0.191384615,0.686153846,0.494769422,0.686153982
140,24,510,250205,805,1328,24510250205,1400000US24510250205,4,four,221,0.136,0.822153846,0.686153982,0.822153945
140,24,510,250205,805,1328,24510250205,1400000US24510250205,5,five,160,0.098461538,0.920615385,0.822153945,0.920615426
140,24,510,250205,805,1328,24510250205,1400000US24510250205,6,six,68,0.041846154,0.962461538,0.920615426,0.962461576
140,24,510,250205,805,1328,24510250205,1400000US24510250205,7,sevenPlus,61,0.037538462,1,0.962461576,1
140,24,510,250206,805,1329,24510250206,1400000US24510250206,0,Total,1008,0,0,0,0
140,24,510,250206,805,1329,24510250206,1400000US24510250206,1,one,279,0.276785714,0.276785714,0,0.276786032
140,24,510,250206,805,1329,24510250206,1400000US24510250206,2,two,320,0.317460317,0.594246032,0.276786032,0.5942462
140,24,510,250206,805,1329,24510250206,1400000US24510250206,3,three,170,0.168650794,0.762896825,0.5942462,0.76289694
140,24,510,250206,805,1329,24510250206,1400000US24510250206,4,four,116,0.115079365,0.87797619,0.76289694,0.87797626
140,24,510,250206,805,1329,24510250206,1400000US24510250206,5,five,70,0.069444444,0.947420635,0.87797626,0.94742067
140,24,510,250206,805,1329,24510250206,1400000US24510250206,6,six,35,0.034722222,0.982142857,0.94742067,0.982142875
140,24,510,250206,805,1329,24510250206,1400000US24510250206,7,sevenPlus,18,0.017857143,1,0.982142875,1
140,24,510,250207,805,1330,24510250207,1400000US24510250207,0,Total,864,0,0,0,0
140,24,510,250207,805,1330,24510250207,1400000US24510250207,1,one,290,0.335648148,0.335648148,0,0.335648439
140,24,510,250207,805,1330,24510250207,1400000US24510250207,2,two,251,0.290509259,0.626157407,0.335648439,0.626157589
140,24,510,250207,805,1330,24510250207,1400000US24510250207,3,three,157,0.181712963,0.80787037,0.626157589,0.807870473
140,24,510,250207,805,1330,24510250207,1400000US24510250207,4,four,89,0.103009259,0.91087963,0.807870473,0.910879688
140,24,510,250207,805,1330,24510250207,1400000US24510250207,5,five,50,0.05787037,0.96875,0.910879688,0.968750013
140,24,510,250207,805,1330,24510250207,1400000US24510250207,6,six,11,0.012731481,0.981481481,0.968750013,0.9814815
140,24,510,250207,805,1330,24510250207,1400000US24510250207,7,sevenPlus,16,0.018518519,1,0.9814815,1
140,24,510,250301,805,1331,24510250301,1400000US24510250301,0,Total,874,0,0,0,0
140,24,510,250301,805,1331,24510250301,1400000US24510250301,1,one,204,0.233409611,0.233409611,0,0.23340989
140,24,510,250301,805,1331,24510250301,1400000US24510250301,2,two,244,0.279176201,0.512585812,0.23340989,0.512586031
140,24,510,250301,805,1331,24510250301,1400000US24510250301,3,three,191,0.218535469,0.731121281,0.512586031,0.73112141
140,24,510,250301,805,1331,24510250301,1400000US24510250301,4,four,112,0.128146453,0.859267735,0.73112141,0.859267811
140,24,510,250301,805,1331,24510250301,1400000US24510250301,5,five,67,0.076659039,0.935926773,0.859267811,0.935926808
140,24,510,250301,805,1331,24510250301,1400000US24510250301,6,six,30,0.034324943,0.970251716,0.935926808,0.970251746
140,24,510,250301,805,1331,24510250301,1400000US24510250301,7,sevenPlus,26,0.029748284,1,0.970251746,1
140,24,510,250303,805,1332,24510250303,1400000US24510250303,0,Total,962,0,0,0,0
140,24,510,250303,805,1332,24510250303,1400000US24510250303,1,one,364,0.378378378,0.378378378,0,0.378378629
140,24,510,250303,805,1332,24510250303,1400000US24510250303,2,two,241,0.250519751,0.628898129,0.378378629,0.628898281
140,24,510,250303,805,1332,24510250303,1400000US24510250303,3,three,146,0.151767152,0.780665281,0.628898281,0.780665385
140,24,510,250303,805,1332,24510250303,1400000US24510250303,4,four,100,0.103950104,0.884615385,0.780665385,0.884615452
140,24,510,250303,805,1332,24510250303,1400000US24510250303,5,five,65,0.067567568,0.952182952,0.884615452,0.952182979
140,24,510,250303,805,1332,24510250303,1400000US24510250303,6,six,26,0.027027027,0.979209979,0.952182979,0.97921
140,24,510,250303,805,1332,24510250303,1400000US24510250303,7,sevenPlus,20,0.020790021,1,0.97921,1
140,24,510,250401,805,1333,24510250401,1400000US24510250401,0,Total,1373,0,0,0,0
140,24,510,250401,805,1333,24510250401,1400000US24510250401,1,one,384,0.279679534,0.279679534,0,0.279679787
140,24,510,250401,805,1333,24510250401,1400000US24510250401,2,two,348,0.253459578,0.533139111,0.279679787,0.533139301
140,24,510,250401,805,1333,24510250401,1400000US24510250401,3,three,260,0.189366351,0.722505462,0.533139301,0.72250559
140,24,510,250401,805,1333,24510250401,1400000US24510250401,4,four,175,0.127458121,0.849963583,0.72250559,0.849963658
140,24,510,250401,805,1333,24510250401,1400000US24510250401,5,five,102,0.074289876,0.92425346,0.849963658,0.924253495
140,24,510,250401,805,1333,24510250401,1400000US24510250401,6,six,49,0.035688274,0.959941733,0.924253495,0.959941773
140,24,510,250401,805,1333,24510250401,1400000US24510250401,7,sevenPlus,55,0.040058267,1,0.959941773,1
140,24,510,250402,805,1334,24510250402,1400000US24510250402,0,Total,1716,0,0,0,0
140,24,510,250402,805,1334,24510250402,1400000US24510250402,1,one,425,0.247668998,0.247668998,0,0.247669256
140,24,510,250402,805,1334,24510250402,1400000US24510250402,2,two,444,0.258741259,0.506410256,0.247669256,0.506410436
140,24,510,250402,805,1334,24510250402,1400000US24510250402,3,three,308,0.179487179,0.685897436,0.506410436,0.685897579
140,24,510,250402,805,1334,24510250402,1400000US24510250402,4,four,246,0.143356643,0.829254079,0.685897579,0.829254174
140,24,510,250402,805,1334,24510250402,1400000US24510250402,5,five,163,0.094988345,0.924242424,0.829254174,0.924242463
140,24,510,250402,805,1334,24510250402,1400000US24510250402,6,six,67,0.039044289,0.963286713,0.924242463,0.96328675
140,24,510,250402,805,1334,24510250402,1400000US24510250402,7,sevenPlus,63,0.036713287,1,0.96328675,1
140,24,510,250500,805,1335,24510250500,1400000US24510250500,0,Total,2105,0,0,0,0
140,24,510,250500,805,1335,24510250500,1400000US24510250500,1,one,621,0.295011876,0.295011876,0,0.295012163
140,24,510,250500,805,1335,24510250500,1400000US24510250500,2,two,603,0.286460808,0.581472684,0.295012163,0.581472867
140,24,510,250500,805,1335,24510250500,1400000US24510250500,3,three,386,0.183372922,0.764845606,0.581472867,0.764845714
140,24,510,250500,805,1335,24510250500,1400000US24510250500,4,four,229,0.108788599,0.873634204,0.764845714,0.87363427
140,24,510,250500,805,1335,24510250500,1400000US24510250500,5,five,138,0.065558195,0.939192399,0.87363427,0.939192433
140,24,510,250500,805,1335,24510250500,1400000US24510250500,6,six,72,0.034204276,0.973396675,0.939192433,0.973396701
140,24,510,250500,805,1335,24510250500,1400000US24510250500,7,sevenPlus,56,0.026603325,1,0.973396701,1
140,24,510,250600,805,1336,24510250600,1400000US24510250600,0,Total,10,0,0,0,0
140,24,510,250600,805,1336,24510250600,1400000US24510250600,1,one,3,0.3,0.3,0,0.3000004
140,24,510,250600,805,1336,24510250600,1400000US24510250600,2,two,4,0.4,0.7,0.3000004,0.7000001
140,24,510,250600,805,1336,24510250600,1400000US24510250600,3,three,1,0.1,0.8,0.7000001,0.8000002
140,24,510,250600,805,1336,24510250600,1400000US24510250600,4,four,2,0.2,1,0.8000002,1
140,24,510,250600,805,1336,24510250600,1400000US24510250600,5,five,0,0,1,1,1
140,24,510,250600,805,1336,24510250600,1400000US24510250600,6,six,0,0,1,1,1
140,24,510,250600,805,1336,24510250600,1400000US24510250600,7,sevenPlus,0,0,1,1,1
140,24,510,260101,803,1337,24510260101,1400000US24510260101,0,Total,1895,0,0,0,0
140,24,510,260101,803,1337,24510260101,1400000US24510260101,1,one,584,0.30817942,0.30817942,0,0.308179723
140,24,510,260101,803,1337,24510260101,1400000US24510260101,2,two,575,0.303430079,0.611609499,0.308179723,0.611609673
140,24,510,260101,803,1337,24510260101,1400000US24510260101,3,three,331,0.174670185,0.786279683,0.611609673,0.78627979
140,24,510,260101,803,1337,24510260101,1400000US24510260101,4,four,202,0.106596306,0.892875989,0.78627979,0.89287604
140,24,510,260101,803,1337,24510260101,1400000US24510260101,5,five,96,0.050659631,0.94353562,0.89287604,0.943535652
140,24,510,260101,803,1337,24510260101,1400000US24510260101,6,six,60,0.031662269,0.975197889,0.943535652,0.975197914
140,24,510,260101,803,1337,24510260101,1400000US24510260101,7,sevenPlus,47,0.024802111,1,0.975197914,1
140,24,510,260102,803,1338,24510260102,1400000US24510260102,0,Total,1790,0,0,0,0
140,24,510,260102,803,1338,24510260102,1400000US24510260102,1,one,421,0.235195531,0.235195531,0,0.235195832
140,24,510,260102,803,1338,24510260102,1400000US24510260102,2,two,540,0.301675978,0.536871508,0.235195832,0.536871704
140,24,510,260102,803,1338,24510260102,1400000US24510260102,3,three,351,0.196089385,0.732960894,0.536871704,0.732961027
140,24,510,260102,803,1338,24510260102,1400000US24510260102,4,four,238,0.132960894,0.865921788,0.732961027,0.865921861
140,24,510,260102,803,1338,24510260102,1400000US24510260102,5,five,132,0.073743017,0.939664804,0.865921861,0.939664834
140,24,510,260102,803,1338,24510260102,1400000US24510260102,6,six,52,0.029050279,0.968715084,0.939664834,0.968715115
140,24,510,260102,803,1338,24510260102,1400000US24510260102,7,sevenPlus,56,0.031284916,1,0.968715115,1
140,24,510,260201,803,1339,24510260201,1400000US24510260201,0,Total,2151,0,0,0,0
140,24,510,260201,803,1339,24510260201,1400000US24510260201,1,one,881,0.409576941,0.409576941,0,0.409577212
140,24,510,260201,803,1339,24510260201,1400000US24510260201,2,two,582,0.270571827,0.680148768,0.409577212,0.680148901
140,24,510,260201,803,1339,24510260201,1400000US24510260201,3,three,285,0.132496513,0.812645281,0.680148901,0.812645378
140,24,510,260201,803,1339,24510260201,1400000US24510260201,4,four,208,0.09669921,0.909344491,0.812645378,0.909344539
140,24,510,260201,803,1339,24510260201,1400000US24510260201,5,five,104,0.048349605,0.957694096,0.909344539,0.957694119
140,24,510,260201,803,1339,24510260201,1400000US24510260201,6,six,49,0.022780102,0.980474198,0.957694119,0.980474218
140,24,510,260201,803,1339,24510260201,1400000US24510260201,7,sevenPlus,42,0.019525802,1,0.980474218,1
140,24,510,260202,803,1340,24510260202,1400000US24510260202,0,Total,2523,0,0,0,0
140,24,510,260202,803,1340,24510260202,1400000US24510260202,1,one,906,0.359096314,0.359096314,0,0.359096597
140,24,510,260202,803,1340,24510260202,1400000US24510260202,2,two,714,0.282996433,0.642092747,0.359096597,0.642092914
140,24,510,260202,803,1340,24510260202,1400000US24510260202,3,three,423,0.167657551,0.809750297,0.642092914,0.809750391
140,24,510,260202,803,1340,24510260202,1400000US24510260202,4,four,237,0.093935791,0.903686088,0.809750391,0.903686142
140,24,510,260202,803,1340,24510260202,1400000US24510260202,5,five,137,0.054300436,0.957986524,0.903686142,0.957986553
140,24,510,260202,803,1340,24510260202,1400000US24510260202,6,six,72,0.028537455,0.986523979,0.957986553,0.986523993
140,24,510,260202,803,1340,24510260202,1400000US24510260202,7,sevenPlus,34,0.013476021,1,0.986523993,1
140,24,510,260203,804,1341,24510260203,1400000US24510260203,0,Total,989,0,0,0,0
140,24,510,260203,804,1341,24510260203,1400000US24510260203,1,one,219,0.221435794,0.221435794,0,0.221436082
140,24,510,260203,804,1341,24510260203,1400000US24510260203,2,two,285,0.288169869,0.509605662,0.221436082,0.509605854
140,24,510,260203,804,1341,24510260203,1400000US24510260203,3,three,190,0.192113246,0.701718908,0.509605854,0.701719058
140,24,510,260203,804,1341,24510260203,1400000US24510260203,4,four,148,0.149646107,0.851365015,0.701719058,0.851365091
140,24,510,260203,804,1341,24510260203,1400000US24510260203,5,five,75,0.075834176,0.927199191,0.851365091,0.927199232
140,24,510,260203,804,1341,24510260203,1400000US24510260203,6,six,40,0.040444894,0.967644085,0.927199232,0.967644117
140,24,510,260203,804,1341,24510260203,1400000US24510260203,7,sevenPlus,32,0.032355915,1,0.967644117,1
140,24,510,260301,803,1342,24510260301,1400000US24510260301,0,Total,1709,0,0,0,0
140,24,510,260301,803,1342,24510260301,1400000US24510260301,1,one,412,0.241076653,0.241076653,0,0.241076901
140,24,510,260301,803,1342,24510260301,1400000US24510260301,2,two,424,0.248098303,0.489174956,0.241076901,0.489175163
140,24,510,260301,803,1342,24510260301,1400000US24510260301,3,three,353,0.20655354,0.695728496,0.489175163,0.695728638
140,24,510,260301,803,1342,24510260301,1400000US24510260301,4,four,242,0.141603277,0.837331773,0.695728638,0.837331858
140,24,510,260301,803,1342,24510260301,1400000US24510260301,5,five,146,0.085430076,0.922761849,0.837331858,0.922761891
140,24,510,260301,803,1342,24510260301,1400000US24510260301,6,six,72,0.042129901,0.96489175,0.922761891,0.964891785
140,24,510,260301,803,1342,24510260301,1400000US24510260301,7,sevenPlus,60,0.03510825,1,0.964891785,1
140,24,510,260302,803,1343,24510260302,1400000US24510260302,0,Total,2370,0,0,0,0
140,24,510,260302,803,1343,24510260302,1400000US24510260302,1,one,628,0.264978903,0.264978903,0,0.264979208
140,24,510,260302,803,1343,24510260302,1400000US24510260302,2,two,722,0.30464135,0.569620253,0.264979208,0.569620459
140,24,510,260302,803,1343,24510260302,1400000US24510260302,3,three,488,0.205907173,0.775527426,0.569620459,0.775527545
140,24,510,260302,803,1343,24510260302,1400000US24510260302,4,four,282,0.118987342,0.894514768,0.775527545,0.894514831
140,24,510,260302,803,1343,24510260302,1400000US24510260302,5,five,150,0.063291139,0.957805907,0.894514831,0.957805932
140,24,510,260302,803,1343,24510260302,1400000US24510260302,6,six,58,0.024472574,0.982278481,0.957805932,0.982278499
140,24,510,260302,803,1343,24510260302,1400000US24510260302,7,sevenPlus,42,0.017721519,1,0.982278499,1
140,24,510,260303,804,1344,24510260303,1400000US24510260303,0,Total,327,0,0,0,0
140,24,510,260303,804,1344,24510260303,1400000US24510260303,1,one,113,0.345565749,0.345565749,0,0.345566028
140,24,510,260303,804,1344,24510260303,1400000US24510260303,2,two,91,0.278287462,0.623853211,0.345566028,0.623853391
140,24,510,260303,804,1344,24510260303,1400000US24510260303,3,three,59,0.180428135,0.804281346,0.623853391,0.804281443
140,24,510,260303,804,1344,24510260303,1400000US24510260303,4,four,32,0.097859327,0.902140673,0.804281443,0.902140737
140,24,510,260303,804,1344,24510260303,1400000US24510260303,5,five,21,0.064220183,0.966360856,0.902140737,0.966360878
140,24,510,260303,804,1344,24510260303,1400000US24510260303,6,six,7,0.021406728,0.987767584,0.966360878,0.987767596
140,24,510,260303,804,1344,24510260303,1400000US24510260303,7,sevenPlus,4,0.012232416,1,0.987767596,1
140,24,510,260401,804,1345,24510260401,1400000US24510260401,0,Total,1355,0,0,0,0
140,24,510,260401,804,1345,24510260401,1400000US24510260401,1,one,453,0.334317343,0.334317343,0,0.33431764
140,24,510,260401,804,1345,24510260401,1400000US24510260401,2,two,402,0.296678967,0.63099631,0.33431764,0.630996483
140,24,510,260401,804,1345,24510260401,1400000US24510260401,3,three,235,0.173431734,0.804428044,0.630996483,0.804428154
140,24,510,260401,804,1345,24510260401,1400000US24510260401,4,four,148,0.109225092,0.913653137,0.804428154,0.913653182
140,24,510,260401,804,1345,24510260401,1400000US24510260401,5,five,62,0.045756458,0.959409594,0.913653182,0.959409616
140,24,510,260401,804,1345,24510260401,1400000US24510260401,6,six,30,0.022140221,0.981549815,0.959409616,0.981549834
140,24,510,260401,804,1345,24510260401,1400000US24510260401,7,sevenPlus,25,0.018450185,1,0.981549834,1
140,24,510,260402,804,1346,24510260402,1400000US24510260402,0,Total,1086,0,0,0,0
140,24,510,260402,804,1346,24510260402,1400000US24510260402,1,one,389,0.358195212,0.358195212,0,0.358195451
140,24,510,260402,804,1346,24510260402,1400000US24510260402,2,two,260,0.239410681,0.597605893,0.358195451,0.597606073
140,24,510,260402,804,1346,24510260402,1400000US24510260402,3,three,195,0.179558011,0.777163904,0.597606073,0.777164038
140,24,510,260402,804,1346,24510260402,1400000US24510260402,4,four,145,0.133517495,0.9106814,0.777164038,0.910681444
140,24,510,260402,804,1346,24510260402,1400000US24510260402,5,five,48,0.044198895,0.954880295,0.910681444,0.95488032
140,24,510,260402,804,1346,24510260402,1400000US24510260402,6,six,27,0.024861878,0.979742173,0.95488032,0.979742193
140,24,510,260402,804,1346,24510260402,1400000US24510260402,7,sevenPlus,22,0.020257827,1,0.979742193,1
140,24,510,260403,804,1347,24510260403,1400000US24510260403,0,Total,651,0,0,0,0
140,24,510,260403,804,1347,24510260403,1400000US24510260403,1,one,234,0.359447005,0.359447005,0,0.359447273
140,24,510,260403,804,1347,24510260403,1400000US24510260403,2,two,175,0.268817204,0.628264209,0.359447273,0.628264352
140,24,510,260403,804,1347,24510260403,1400000US24510260403,3,three,93,0.142857143,0.771121352,0.628264352,0.771121475
140,24,510,260403,804,1347,24510260403,1400000US24510260403,4,four,80,0.122887865,0.894009217,0.771121475,0.89400928
140,24,510,260403,804,1347,24510260403,1400000US24510260403,5,five,41,0.062980031,0.956989247,0.89400928,0.95698927
140,24,510,260403,804,1347,24510260403,1400000US24510260403,6,six,15,0.023041475,0.980030722,0.95698927,0.980030742
140,24,510,260403,804,1347,24510260403,1400000US24510260403,7,sevenPlus,13,0.019969278,1,0.980030742,1
140,24,510,260404,804,1348,24510260404,1400000US24510260404,0,Total,620,0,0,0,0
140,24,510,260404,804,1348,24510260404,1400000US24510260404,1,one,160,0.258064516,0.258064516,0,0.258064734
140,24,510,260404,804,1348,24510260404,1400000US24510260404,2,two,135,0.217741935,0.475806452,0.258064734,0.47580659
140,24,510,260404,804,1348,24510260404,1400000US24510260404,3,three,86,0.138709677,0.614516129,0.47580659,0.614516253
140,24,510,260404,804,1348,24510260404,1400000US24510260404,4,four,77,0.124193548,0.738709677,0.614516253,0.738709797
140,24,510,260404,804,1348,24510260404,1400000US24510260404,5,five,74,0.119354839,0.858064516,0.738709797,0.858064581
140,24,510,260404,804,1348,24510260404,1400000US24510260404,6,six,40,0.064516129,0.922580645,0.858064581,0.922580723
140,24,510,260404,804,1348,24510260404,1400000US24510260404,7,sevenPlus,48,0.077419355,1,0.922580723,1
140,24,510,260501,804,1349,24510260501,1400000US24510260501,0,Total,1927,0,0,0,0
140,24,510,260501,804,1349,24510260501,1400000US24510260501,1,one,661,0.343020239,0.343020239,0,0.343020529
140,24,510,260501,804,1349,24510260501,1400000US24510260501,2,two,560,0.290607161,0.6336274,0.343020529,0.63362755
140,24,510,260501,804,1349,24510260501,1400000US24510260501,3,three,288,0.149455112,0.783082512,0.63362755,0.783082609
140,24,510,260501,804,1349,24510260501,1400000US24510260501,4,four,187,0.097042034,0.880124546,0.783082609,0.880124608
140,24,510,260501,804,1349,24510260501,1400000US24510260501,5,five,119,0.061754022,0.941878568,0.880124608,0.941878596
140,24,510,260501,804,1349,24510260501,1400000US24510260501,6,six,55,0.028541775,0.970420343,0.941878596,0.970420372
140,24,510,260501,804,1349,24510260501,1400000US24510260501,7,sevenPlus,57,0.029579657,1,0.970420372,1
140,24,510,260604,804,1350,24510260604,1400000US24510260604,0,Total,525,0,0,0,0
140,24,510,260604,804,1350,24510260604,1400000US24510260604,1,one,144,0.274285714,0.274285714,0,0.274285954
140,24,510,260604,804,1350,24510260604,1400000US24510260604,2,two,126,0.24,0.514285714,0.274285954,0.514285897
140,24,510,260604,804,1350,24510260604,1400000US24510260604,3,three,96,0.182857143,0.697142857,0.514285897,0.697143004
140,24,510,260604,804,1350,24510260604,1400000US24510260604,4,four,77,0.146666667,0.843809524,0.697143004,0.843809608
140,24,510,260604,804,1350,24510260604,1400000US24510260604,5,five,44,0.083809524,0.927619048,0.843809608,0.927619091
140,24,510,260604,804,1350,24510260604,1400000US24510260604,6,six,23,0.043809524,0.971428571,0.927619091,0.9714286
140,24,510,260604,804,1350,24510260604,1400000US24510260604,7,sevenPlus,15,0.028571429,1,0.9714286,1
140,24,510,260605,804,1351,24510260605,1400000US24510260605,0,Total,1927,0,0,0,0
140,24,510,260605,804,1351,24510260605,1400000US24510260605,1,one,650,0.337311884,0.337311884,0,0.33731218
140,24,510,260605,804,1351,24510260605,1400000US24510260605,2,two,570,0.295796575,0.633108459,0.33731218,0.633108609
140,24,510,260605,804,1351,24510260605,1400000US24510260605,3,three,289,0.149974053,0.783082512,0.633108609,0.783082612
140,24,510,260605,804,1351,24510260605,1400000US24510260605,4,four,194,0.100674624,0.883757135,0.783082612,0.883757193
