"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HUPACLEVEL","HUPAC","DIS","CDF","Range0","Range1"
"5742",140,24,43,900,200,1149,"24043000900","1400000US24043000900",1,"Under6",149,0.121335504885993,0.121335504885993,0,0.121335716612378
"5743",140,24,43,900,200,1149,"24043000900","1400000US24043000900",2,"X6to17",260,0.211726384364821,0.333061889250814,0.121335716612378,0.333061995928339
"5744",140,24,43,900,200,1149,"24043000900","1400000US24043000900",3,"Und6and6to17",131,0.106677524429967,0.439739413680782,0.333061995928339,0.439739973941368
"5745",140,24,43,900,200,1149,"24043000900","1400000US24043000900",4,"NoChild",688,0.560260586319218,1,0.439739973941368,1
"5746",140,24,43,1001,200,1150,"24043001001","1400000US24043001001",0,"Total",2109,0,0,0,0
"5747",140,24,43,1001,200,1150,"24043001001","1400000US24043001001",1,"Under6",212,0.100521574205785,0.100521574205785,0,0.100521732100522
"5748",140,24,43,1001,200,1150,"24043001001","1400000US24043001001",2,"X6to17",333,0.157894736842105,0.25841631104789,0.100521732100522,0.258416374585112
"5749",140,24,43,1001,200,1150,"24043001001","1400000US24043001001",3,"Und6and6to17",134,0.0635372214319583,0.321953532479848,0.258416374585112,0.321954210526316
"5750",140,24,43,1001,200,1150,"24043001001","1400000US24043001001",4,"NoChild",1430,0.678046467520152,1,0.321954210526316,1
"5751",140,24,43,1002,200,1151,"24043001002","1400000US24043001002",0,"Total",1574,0,0,0,0
"5752",140,24,43,1002,200,1151,"24043001002","1400000US24043001002",1,"Under6",130,0.0825921219822109,0.082592121982211,0,0.0825922846251589
"5753",140,24,43,1002,200,1151,"24043001002","1400000US24043001002",2,"X6to17",256,0.162642947903431,0.245235069885642,0.0825922846251589,0.245235150571792
"5754",140,24,43,1002,200,1151,"24043001002","1400000US24043001002",3,"Und6and6to17",127,0.0806861499364676,0.325921219822109,0.245235150571792,0.325921893900889
"5755",140,24,43,1002,200,1151,"24043001002","1400000US24043001002",4,"NoChild",1061,0.674078780177891,1,0.325921893900889,1
"5756",140,24,43,10100,200,1152,"24043010100","1400000US24043010100",0,"Total",523,0,0,0,0
"5757",140,24,43,10100,200,1152,"24043010100","1400000US24043010100",1,"Under6",43,0.0822179732313576,0.0822179732313575,0,0.0822182122370936
"5758",140,24,43,10100,200,1152,"24043010100","1400000US24043010100",2,"X6to17",125,0.239005736137667,0.321223709369025,0.0822182122370936,0.321223787762906
"5759",140,24,43,10100,200,1152,"24043010100","1400000US24043010100",3,"Und6and6to17",41,0.0783938814531549,0.39961759082218,0.321223787762906,0.399618191204589
"5760",140,24,43,10100,200,1152,"24043010100","1400000US24043010100",4,"NoChild",314,0.60038240917782,1,0.399618191204589,1
"5761",140,24,43,10200,200,1153,"24043010200","1400000US24043010200",0,"Total",1652,0,0,0,0
"5762",140,24,43,10200,200,1153,"24043010200","1400000US24043010200",1,"Under6",87,0.0526634382566586,0.0526634382566586,0,0.0526636253026635
"5763",140,24,43,10200,200,1153,"24043010200","1400000US24043010200",2,"X6to17",309,0.187046004842615,0.239709443099274,0.0526636253026635,0.239709508474576
"5764",140,24,43,10200,200,1153,"24043010200","1400000US24043010200",3,"Und6and6to17",108,0.0653753026634383,0.305084745762712,0.239709508474576,0.305085440677966
"5765",140,24,43,10200,200,1153,"24043010200","1400000US24043010200",4,"NoChild",1148,0.694915254237288,1,0.305085440677966,1
"5766",140,24,43,10300,200,1154,"24043010300","1400000US24043010300",0,"Total",2820,0,0,0,0
"5767",140,24,43,10300,200,1154,"24043010300","1400000US24043010300",1,"Under6",192,0.0680851063829787,0.0680851063829788,0,0.0680852914893618
"5768",140,24,43,10300,200,1154,"24043010300","1400000US24043010300",2,"X6to17",522,0.185106382978723,0.253191489361702,0.0680852914893618,0.253191561347518
"5769",140,24,43,10300,200,1154,"24043010300","1400000US24043010300",3,"Und6and6to17",203,0.0719858156028369,0.325177304964539,0.253191561347518,0.325177979787234
"5770",140,24,43,10300,200,1154,"24043010300","1400000US24043010300",4,"NoChild",1903,0.674822695035461,1,0.325177979787234,1
"5771",140,24,43,10400,200,1155,"24043010400","1400000US24043010400",0,"Total",2829,0,0,0,0
"5772",140,24,43,10400,200,1155,"24043010400","1400000US24043010400",1,"Under6",254,0.0897843761046306,0.0897843761046306,0,0.0897845705196183
"5773",140,24,43,10400,200,1155,"24043010400","1400000US24043010400",2,"X6to17",550,0.194414987628137,0.284199363732768,0.0897845705196183,0.284199444326617
"5774",140,24,43,10400,200,1155,"24043010400","1400000US24043010400",3,"Und6and6to17",228,0.080593849416755,0.364793213149523,0.284199444326617,0.36479384835631
"5775",140,24,43,10400,200,1155,"24043010400","1400000US24043010400",4,"NoChild",1797,0.635206786850477,1,0.36479384835631,1
"5776",140,24,43,10500,200,1156,"24043010500","1400000US24043010500",0,"Total",2332,0,0,0,0
"5777",140,24,43,10500,200,1156,"24043010500","1400000US24043010500",1,"Under6",135,0.0578902229845626,0.0578902229845626,0,0.0578904279588336
"5778",140,24,43,10500,200,1156,"24043010500","1400000US24043010500",2,"X6to17",478,0.204974271012007,0.262864493996569,0.0578904279588336,0.262864553602058
"5779",140,24,43,10500,200,1156,"24043010500","1400000US24043010500",3,"Und6and6to17",139,0.0596054888507719,0.322469982847341,0.262864553602058,0.322470660377359
"5780",140,24,43,10500,200,1156,"24043010500","1400000US24043010500",4,"NoChild",1580,0.677530017152659,1,0.322470660377359,1
"5781",140,24,43,10600,200,1157,"24043010600","1400000US24043010600",0,"Total",1920,0,0,0,0
"5782",140,24,43,10600,200,1157,"24043010600","1400000US24043010600",1,"Under6",117,0.0609375,0.0609375000000001,0,0.0609377005208334
"5783",140,24,43,10600,200,1157,"24043010600","1400000US24043010600",2,"X6to17",385,0.200520833333333,0.261458333333333,0.0609377005208334,0.2614583921875
"5784",140,24,43,10600,200,1157,"24043010600","1400000US24043010600",3,"Und6and6to17",113,0.0588541666666667,0.3203125,0.2614583921875,0.3203131796875
"5785",140,24,43,10600,200,1157,"24043010600","1400000US24043010600",4,"NoChild",1305,0.6796875,1,0.3203131796875,1
"5786",140,24,43,10700,200,1158,"24043010700","1400000US24043010700",0,"Total",1440,0,0,0,0
"5787",140,24,43,10700,200,1158,"24043010700","1400000US24043010700",1,"Under6",101,0.0701388888888889,0.070138888888889,0,0.0701390784722223
"5788",140,24,43,10700,200,1158,"24043010700","1400000US24043010700",2,"X6to17",273,0.189583333333333,0.259722222222222,0.0701390784722223,0.259722263194444
"5789",140,24,43,10700,200,1158,"24043010700","1400000US24043010700",3,"Und6and6to17",59,0.0409722222222222,0.300694444444444,0.259722263194444,0.30069514375
"5790",140,24,43,10700,200,1158,"24043010700","1400000US24043010700",4,"NoChild",1007,0.699305555555556,1,0.30069514375,1
"5791",140,24,43,10801,200,1159,"24043010801","1400000US24043010801",0,"Total",1801,0,0,0,0
"5792",140,24,43,10801,200,1159,"24043010801","1400000US24043010801",1,"Under6",101,0.0560799555802332,0.0560799555802332,0,0.0560801382565241
"5793",140,24,43,10801,200,1159,"24043010801","1400000US24043010801",2,"X6to17",329,0.182676290949473,0.238756246529706,0.0560801382565241,0.238756314825097
"5794",140,24,43,10801,200,1159,"24043010801","1400000US24043010801",3,"Und6and6to17",123,0.0682953914491949,0.307051637978901,0.238756314825097,0.307052330927263
"5795",140,24,43,10801,200,1159,"24043010801","1400000US24043010801",4,"NoChild",1248,0.692948362021099,1,0.307052330927263,1
"5796",140,24,43,10802,200,1160,"24043010802","1400000US24043010802",0,"Total",1116,0,0,0,0
"5797",140,24,43,10802,200,1160,"24043010802","1400000US24043010802",1,"Under6",57,0.0510752688172043,0.0510752688172043,0,0.0510754516129032
"5798",140,24,43,10802,200,1160,"24043010802","1400000US24043010802",2,"X6to17",204,0.182795698924731,0.233870967741935,0.0510754516129032,0.233871012544803
"5799",140,24,43,10802,200,1160,"24043010802","1400000US24043010802",3,"Und6and6to17",50,0.0448028673835125,0.278673835125448,0.233871012544803,0.278674556451613
"5800",140,24,43,10802,200,1160,"24043010802","1400000US24043010802",4,"NoChild",805,0.721326164874552,1,0.278674556451613,1
"5801",140,24,43,10900,200,1161,"24043010900","1400000US24043010900",0,"Total",2928,0,0,0,0
"5802",140,24,43,10900,200,1161,"24043010900","1400000US24043010900",1,"Under6",215,0.0734289617486339,0.0734289617486339,0,0.0734291892076503
"5803",140,24,43,10900,200,1161,"24043010900","1400000US24043010900",2,"X6to17",666,0.227459016393443,0.300887978142077,0.0734291892076503,0.300888047472678
"5804",140,24,43,10900,200,1161,"24043010900","1400000US24043010900",3,"Und6and6to17",203,0.0693306010928962,0.370218579234973,0.300888047472678,0.370219209016393
"5805",140,24,43,10900,200,1161,"24043010900","1400000US24043010900",4,"NoChild",1844,0.629781420765027,1,0.370219209016393,1
"5806",140,24,43,11000,200,1162,"24043011000","1400000US24043011000",0,"Total",0,0,0,0,0
"5807",140,24,43,11000,200,1162,"24043011000","1400000US24043011000",1,"Under6",0,0,0,0,0
"5808",140,24,43,11000,200,1162,"24043011000","1400000US24043011000",2,"X6to17",0,0,0,0,0
"5809",140,24,43,11000,200,1162,"24043011000","1400000US24043011000",3,"Und6and6to17",0,0,0,0,0
"5810",140,24,43,11000,200,1162,"24043011000","1400000US24043011000",4,"NoChild",0,0,0,0,1
"5811",140,24,43,11100,200,1163,"24043011100","1400000US24043011100",0,"Total",2553,0,0,0,0
"5812",140,24,43,11100,200,1163,"24043011100","1400000US24043011100",1,"Under6",200,0.0783392087739914,0.0783392087739914,0,0.0783393525264395
"5813",140,24,43,11100,200,1163,"24043011100","1400000US24043011100",2,"X6to17",367,0.143752448100274,0.222091656874265,0.0783393525264395,0.222091707011359
"5814",140,24,43,11100,200,1163,"24043011100","1400000US24043011100",3,"Und6and6to17",128,0.0501370936153545,0.27222875048962,0.222091707011359,0.27222947826087
"5815",140,24,43,11100,200,1163,"24043011100","1400000US24043011100",4,"NoChild",1858,0.72777124951038,1,0.27222947826087,1
"5816",140,24,43,11201,200,1164,"24043011201","1400000US24043011201",0,"Total",3612,0,0,0,0
"5817",140,24,43,11201,200,1164,"24043011201","1400000US24043011201",1,"Under6",276,0.0764119601328904,0.0764119601328903,0,0.076412126799557
"5818",140,24,43,11201,200,1164,"24043011201","1400000US24043011201",2,"X6to17",602,0.166666666666667,0.243078626799557,0.076412126799557,0.243078707364341
"5819",140,24,43,11201,200,1164,"24043011201","1400000US24043011201",3,"Und6and6to17",291,0.0805647840531561,0.323643410852713,0.243078707364341,0.323644087209302
"5820",140,24,43,11201,200,1164,"24043011201","1400000US24043011201",4,"NoChild",2443,0.676356589147287,1,0.323644087209302,1
"5821",140,24,43,11202,200,1165,"24043011202","1400000US24043011202",0,"Total",1599,0,0,0,0
"5822",140,24,43,11202,200,1165,"24043011202","1400000US24043011202",1,"Under6",122,0.0762976860537836,0.0762976860537836,0,0.076297880550344
"5823",140,24,43,11202,200,1165,"24043011202","1400000US24043011202",2,"X6to17",311,0.194496560350219,0.270794246404003,0.076297880550344,0.270794327079425
"5824",140,24,43,11202,200,1165,"24043011202","1400000US24043011202",3,"Und6and6to17",129,0.0806754221388368,0.351469668542839,0.270794327079425,0.351470317073171
"5825",140,24,43,11202,200,1165,"24043011202","1400000US24043011202",4,"NoChild",1037,0.648530331457161,1,0.351470317073171,1
"5826",140,24,43,11301,200,1166,"24043011301","1400000US24043011301",0,"Total",1820,0,0,0,0
"5827",140,24,43,11301,200,1166,"24043011301","1400000US24043011301",1,"Under6",123,0.0675824175824176,0.0675824175824176,0,0.0675826747252747
"5828",140,24,43,11301,200,1166,"24043011301","1400000US24043011301",2,"X6to17",468,0.257142857142857,0.324725274725275,0.0675826747252747,0.324725379120879
"5829",140,24,43,11301,200,1166,"24043011301","1400000US24043011301",3,"Und6and6to17",190,0.104395604395604,0.429120879120879,0.324725379120879,0.42912145
"5830",140,24,43,11301,200,1166,"24043011301","1400000US24043011301",4,"NoChild",1039,0.570879120879121,1,0.42912145,1
"5831",140,24,43,11302,200,1167,"24043011302","1400000US24043011302",0,"Total",1443,0,0,0,0
"5832",140,24,43,11302,200,1167,"24043011302","1400000US24043011302",1,"Under6",81,0.0561330561330561,0.0561330561330562,0,0.0561332806652807
"5833",140,24,43,11302,200,1167,"24043011302","1400000US24043011302",2,"X6to17",324,0.224532224532225,0.280665280665281,0.0561332806652807,0.280665331254331
"5834",140,24,43,11302,200,1167,"24043011302","1400000US24043011302",3,"Und6and6to17",73,0.0505890505890506,0.331254331254331,0.280665331254331,0.331255
"5835",140,24,43,11302,200,1167,"24043011302","1400000US24043011302",4,"NoChild",965,0.668745668745669,1,0.331255,1
"5836",140,24,43,11400,200,1168,"24043011400","1400000US24043011400",0,"Total",2163,0,0,0,0
"5837",140,24,43,11400,200,1168,"24043011400","1400000US24043011400",1,"Under6",144,0.0665742024965326,0.0665742024965326,0,0.0665743948220064
"5838",140,24,43,11400,200,1168,"24043011400","1400000US24043011400",2,"X6to17",416,0.192325473878872,0.258899676375405,0.0665743948220064,0.258899730929265
"5839",140,24,43,11400,200,1168,"24043011400","1400000US24043011400",3,"Und6and6to17",118,0.0545538603791031,0.313453536754508,0.258899730929265,0.313454223300971
"5840",140,24,43,11400,200,1168,"24043011400","1400000US24043011400",4,"NoChild",1485,0.686546463245492,1,0.313454223300971,1
"5841",140,24,43,11500,200,1169,"24043011500","1400000US24043011500",0,"Total",2910,0,0,0,0
"5842",140,24,43,11500,200,1169,"24043011500","1400000US24043011500",1,"Under6",178,0.0611683848797251,0.0611683848797251,0,0.0611686099656357
"5843",140,24,43,11500,200,1169,"24043011500","1400000US24043011500",2,"X6to17",655,0.225085910652921,0.286254295532646,0.0611686099656357,0.2862543604811
"5844",140,24,43,11500,200,1169,"24043011500","1400000US24043011500",3,"Und6and6to17",189,0.0649484536082474,0.351202749140894,0.2862543604811,0.351203397938144
"5845",140,24,43,11500,200,1169,"24043011500","1400000US24043011500",4,"NoChild",1888,0.648797250859107,1,0.351203397938144,1
"5846",140,24,43,11600,200,1170,"24043011600","1400000US24043011600",0,"Total",1102,0,0,0,0
"5847",140,24,43,11600,200,1170,"24043011600","1400000US24043011600",1,"Under6",51,0.0462794918330309,0.0462794918330309,0,0.0462796978221416
"5848",140,24,43,11600,200,1170,"24043011600","1400000US24043011600",2,"X6to17",227,0.205989110707804,0.252268602540835,0.0462796978221416,0.252268657894737
"5849",140,24,43,11600,200,1170,"24043011600","1400000US24043011600",3,"Und6and6to17",61,0.0553539019963702,0.307622504537205,0.252268657894737,0.3076231969147
"5850",140,24,43,11600,200,1170,"24043011600","1400000US24043011600",4,"NoChild",763,0.692377495462795,1,0.3076231969147,1
"5851",140,24,45,100,1400,1171,"24045000100","1400000US24045000100",0,"Total",1953,0,0,0,0
"5852",140,24,45,100,1400,1171,"24045000100","1400000US24045000100",1,"Under6",183,0.0937019969278034,0.0937019969278035,0,0.093702176139273
"5853",140,24,45,100,1400,1171,"24045000100","1400000US24045000100",2,"X6to17",350,0.17921146953405,0.272913466461854,0.093702176139273,0.272913582693292
"5854",140,24,45,100,1400,1171,"24045000100","1400000US24045000100",3,"Und6and6to17",227,0.116231438812084,0.389144905273938,0.272913582693292,0.389145516129032
"5855",140,24,45,100,1400,1171,"24045000100","1400000US24045000100",4,"NoChild",1193,0.610855094726062,1,0.389145516129032,1
"5856",140,24,45,200,1400,1172,"24045000200","1400000US24045000200",0,"Total",803,0,0,0,0
"5857",140,24,45,200,1400,1172,"24045000200","1400000US24045000200",1,"Under6",58,0.0722291407222914,0.0722291407222915,0,0.0722292702366128
"5858",140,24,45,200,1400,1172,"24045000200","1400000US24045000200",2,"X6to17",104,0.129514321295143,0.201743462017435,0.0722292702366128,0.201743518057285
"5859",140,24,45,200,1400,1172,"24045000200","1400000US24045000200",3,"Und6and6to17",45,0.0560398505603985,0.257783312577833,0.201743518057285,0.25778405479452
"5860",140,24,45,200,1400,1172,"24045000200","1400000US24045000200",4,"NoChild",596,0.742216687422167,1,0.25778405479452,1
"5861",140,24,45,300,1400,1173,"24045000300","1400000US24045000300",0,"Total",521,0,0,0,0
"5862",140,24,45,300,1400,1173,"24045000300","1400000US24045000300",1,"Under6",72,0.138195777351248,0.138195777351248,0,0.138195948176584
"5863",140,24,45,300,1400,1173,"24045000300","1400000US24045000300",2,"X6to17",89,0.170825335892514,0.309021113243762,0.138195948176584,0.309021232245681
"5864",140,24,45,300,1400,1173,"24045000300","1400000US24045000300",3,"Und6and6to17",62,0.119001919385797,0.428023032629559,0.309021232245681,0.428023604606526
"5865",140,24,45,300,1400,1173,"24045000300","1400000US24045000300",4,"NoChild",298,0.571976967370441,1,0.428023604606526,1
"5866",140,24,45,400,1400,1174,"24045000400","1400000US24045000400",0,"Total",1700,0,0,0,0
"5867",140,24,45,400,1400,1174,"24045000400","1400000US24045000400",1,"Under6",119,0.07,0.0700000000000001,0,0.0700001076470589
"5868",140,24,45,400,1400,1174,"24045000400","1400000US24045000400",2,"X6to17",183,0.107647058823529,0.177647058823529,0.0700001076470589,0.177647105294118
"5869",140,24,45,400,1400,1174,"24045000400","1400000US24045000400",3,"Und6and6to17",79,0.0464705882352941,0.224117647058824,0.177647105294118,0.224118422941176
"5870",140,24,45,400,1400,1174,"24045000400","1400000US24045000400",4,"NoChild",1319,0.775882352941176,1,0.224118422941176,1
"5871",140,24,45,500,1400,1175,"24045000500","1400000US24045000500",0,"Total",1007,0,0,0,0
"5872",140,24,45,500,1400,1175,"24045000500","1400000US24045000500",1,"Under6",105,0.104270109235353,0.104270109235353,0,0.104270285004965
"5873",140,24,45,500,1400,1175,"24045000500","1400000US24045000500",2,"X6to17",177,0.175769612711023,0.280039721946375,0.104270285004965,0.280039845084409
"5874",140,24,45,500,1400,1175,"24045000500","1400000US24045000500",3,"Und6and6to17",124,0.123138033763654,0.40317775571003,0.280039845084409,0.403178352532274
"5875",140,24,45,500,1400,1175,"24045000500","1400000US24045000500",4,"NoChild",601,0.59682224428997,1,0.403178352532274,1
"5876",140,24,45,10101,1400,1176,"24045010101","1400000US24045010101",0,"Total",2464,0,0,0,0
"5877",140,24,45,10101,1400,1176,"24045010101","1400000US24045010101",1,"Under6",218,0.088474025974026,0.088474025974026,0,0.0884742053571429
"5878",140,24,45,10101,1400,1176,"24045010101","1400000US24045010101",2,"X6to17",442,0.179383116883117,0.267857142857143,0.0884742053571429,0.267857205357143
"5879",140,24,45,10101,1400,1176,"24045010101","1400000US24045010101",3,"Und6and6to17",154,0.0625,0.330357142857143,0.267857205357143,0.3303578125
"5880",140,24,45,10101,1400,1176,"24045010101","1400000US24045010101",4,"NoChild",1650,0.669642857142857,1,0.3303578125,1
"5881",140,24,45,10102,1400,1177,"24045010102","1400000US24045010102",0,"Total",1464,0,0,0,0
"5882",140,24,45,10102,1400,1177,"24045010102","1400000US24045010102",1,"Under6",99,0.0676229508196721,0.0676229508196722,0,0.0676230730874317
"5883",140,24,45,10102,1400,1177,"24045010102","1400000US24045010102",2,"X6to17",179,0.122267759562842,0.189890710382514,0.0676230730874317,0.189890744535519
"5884",140,24,45,10102,1400,1177,"24045010102","1400000US24045010102",3,"Und6and6to17",50,0.0341530054644809,0.224043715846995,0.189890744535519,0.224044491803279
"5885",140,24,45,10102,1400,1177,"24045010102","1400000US24045010102",4,"NoChild",1136,0.775956284153005,1,0.224044491803279,1
"5886",140,24,45,10200,1400,1178,"24045010200","1400000US24045010200",0,"Total",2331,0,0,0,0
"5887",140,24,45,10200,1400,1178,"24045010200","1400000US24045010200",1,"Under6",197,0.0845130845130845,0.0845130845130846,0,0.0845132668382669
"5888",140,24,45,10200,1400,1178,"24045010200","1400000US24045010200",2,"X6to17",425,0.182325182325182,0.266838266838267,0.0845132668382669,0.266838366795367
"5889",140,24,45,10200,1400,1178,"24045010200","1400000US24045010200",3,"Und6and6to17",233,0.0999570999571,0.366795366795367,0.266838366795367,0.366796
"5890",140,24,45,10200,1400,1178,"24045010200","1400000US24045010200",4,"NoChild",1476,0.633204633204633,1,0.366796,1
"5891",140,24,45,10300,1400,1179,"24045010300","1400000US24045010300",0,"Total",2802,0,0,0,0
"5892",140,24,45,10300,1400,1179,"24045010300","1400000US24045010300",1,"Under6",239,0.0852962169878658,0.0852962169878657,0,0.0852964557458957
"5893",140,24,45,10300,1400,1179,"24045010300","1400000US24045010300",2,"X6to17",669,0.238758029978587,0.324054246966452,0.0852964557458957,0.324054318700928
"5894",140,24,45,10300,1400,1179,"24045010300","1400000US24045010300",3,"Und6and6to17",201,0.0717344753747323,0.395788722341185,0.324054318700928,0.395789326552463
"5895",140,24,45,10300,1400,1179,"24045010300","1400000US24045010300",4,"NoChild",1693,0.604211277658815,1,0.395789326552463,1
"5896",140,24,45,10400,1400,1180,"24045010400","1400000US24045010400",0,"Total",2197,0,0,0,0
"5897",140,24,45,10400,1400,1180,"24045010400","1400000US24045010400",1,"Under6",130,0.0591715976331361,0.0591715976331362,0,0.0591717569412836
"5898",140,24,45,10400,1400,1180,"24045010400","1400000US24045010400",2,"X6to17",350,0.159308147473828,0.218479745106964,0.0591717569412836,0.218479801547565
"5899",140,24,45,10400,1400,1180,"24045010400","1400000US24045010400",3,"Und6and6to17",124,0.056440600819299,0.274920345926263,0.218479801547565,0.274921071005917
"5900",140,24,45,10400,1400,1180,"24045010400","1400000US24045010400",4,"NoChild",1593,0.725079654073737,1,0.274921071005917,1
"5901",140,24,45,10501,1400,1181,"24045010501","1400000US24045010501",0,"Total",1792,0,0,0,0
"5902",140,24,45,10501,1400,1181,"24045010501","1400000US24045010501",1,"Under6",162,0.0904017857142857,0.0904017857142858,0,0.0904019481026787
"5903",140,24,45,10501,1400,1181,"24045010501","1400000US24045010501",2,"X6to17",291,0.162388392857143,0.252790178571429,0.0904019481026787,0.252790250558036
"5904",140,24,45,10501,1400,1181,"24045010501","1400000US24045010501",3,"Und6and6to17",129,0.0719866071428571,0.324776785714286,0.252790250558036,0.3247774609375
"5905",140,24,45,10501,1400,1181,"24045010501","1400000US24045010501",4,"NoChild",1210,0.675223214285714,1,0.3247774609375,1
"5906",140,24,45,10502,1400,1182,"24045010502","1400000US24045010502",0,"Total",3276,0,0,0,0
"5907",140,24,45,10502,1400,1182,"24045010502","1400000US24045010502",1,"Under6",181,0.0552503052503052,0.0552503052503053,0,0.0552504145299146
"5908",140,24,45,10502,1400,1182,"24045010502","1400000US24045010502",2,"X6to17",358,0.109279609279609,0.164529914529915,0.0552504145299146,0.164529956654457
"5909",140,24,45,10502,1400,1182,"24045010502","1400000US24045010502",3,"Und6and6to17",138,0.0421245421245421,0.206654456654457,0.164529956654457,0.20665525
"5910",140,24,45,10502,1400,1182,"24045010502","1400000US24045010502",4,"NoChild",2599,0.793345543345543,1,0.20665525,1
"5911",140,24,45,10603,1400,1183,"24045010603","1400000US24045010603",0,"Total",2901,0,0,0,0
"5912",140,24,45,10603,1400,1183,"24045010603","1400000US24045010603",1,"Under6",214,0.0737676663219579,0.073767666321958,0,0.073767845570493
"5913",140,24,45,10603,1400,1183,"24045010603","1400000US24045010603",2,"X6to17",520,0.179248534987935,0.253016201309893,0.073767845570493,0.253016259910376
"5914",140,24,45,10603,1400,1183,"24045010603","1400000US24045010603",3,"Und6and6to17",170,0.0586004825922096,0.311616683902103,0.253016259910376,0.311617372285419
"5915",140,24,45,10603,1400,1183,"24045010603","1400000US24045010603",4,"NoChild",1997,0.688383316097897,1,0.311617372285419,1
"5916",140,24,45,10604,1400,1184,"24045010604","1400000US24045010604",0,"Total",1987,0,0,0,0
"5917",140,24,45,10604,1400,1184,"24045010604","1400000US24045010604",1,"Under6",200,0.100654252642174,0.100654252642174,0,0.100654436839456
"5918",140,24,45,10604,1400,1184,"24045010604","1400000US24045010604",2,"X6to17",366,0.184197282335179,0.284851534977353,0.100654436839456,0.284851603422245
"5919",140,24,45,10604,1400,1184,"24045010604","1400000US24045010604",3,"Und6and6to17",136,0.0684448917966784,0.353296426774031,0.284851603422245,0.353297073477605
"5920",140,24,45,10604,1400,1184,"24045010604","1400000US24045010604",4,"NoChild",1285,0.646703573225969,1,0.353297073477605,1
"5921",140,24,45,10605,1400,1185,"24045010605","1400000US24045010605",0,"Total",1558,0,0,0,0
"5922",140,24,45,10605,1400,1185,"24045010605","1400000US24045010605",1,"Under6",91,0.058408215661104,0.0584082156611039,0,0.0584084537869062
"5923",140,24,45,10605,1400,1185,"24045010605","1400000US24045010605",2,"X6to17",371,0.238125802310655,0.296534017971759,0.0584084537869062,0.29653407830552
"5924",140,24,45,10605,1400,1185,"24045010605","1400000US24045010605",3,"Und6and6to17",94,0.0603337612323492,0.356867779204108,0.29653407830552,0.356868422336329
"5925",140,24,45,10605,1400,1185,"24045010605","1400000US24045010605",4,"NoChild",1002,0.643132220795892,1,0.356868422336329,1
"5926",140,24,45,10606,1400,1186,"24045010606","1400000US24045010606",0,"Total",1649,0,0,0,0
"5927",140,24,45,10606,1400,1186,"24045010606","1400000US24045010606",1,"Under6",117,0.070952092177077,0.070952092177077,0,0.0709522680412371
"5928",140,24,45,10606,1400,1186,"24045010606","1400000US24045010606",2,"X6to17",290,0.175864160097029,0.246816252274106,0.0709522680412371,0.246816313523347
"5929",140,24,45,10606,1400,1186,"24045010606","1400000US24045010606",3,"Und6and6to17",101,0.0612492419648272,0.308065494238933,0.246816313523347,0.308066186173438
"5930",140,24,45,10606,1400,1186,"24045010606","1400000US24045010606",4,"NoChild",1141,0.691934505761067,1,0.308066186173438,1
"5931",140,24,45,10701,1400,1187,"24045010701","1400000US24045010701",0,"Total",1420,0,0,0,0
"5932",140,24,45,10701,1400,1187,"24045010701","1400000US24045010701",1,"Under6",104,0.0732394366197183,0.0732394366197182,0,0.0732396570422534
"5933",140,24,45,10701,1400,1187,"24045010701","1400000US24045010701",2,"X6to17",313,0.220422535211268,0.293661971830986,0.0732396570422534,0.293662030985915
"5934",140,24,45,10701,1400,1187,"24045010701","1400000US24045010701",3,"Und6and6to17",84,0.0591549295774648,0.352816901408451,0.293662030985915,0.352817548591549
"5935",140,24,45,10701,1400,1187,"24045010701","1400000US24045010701",4,"NoChild",919,0.647183098591549,1,0.352817548591549,1
"5936",140,24,45,10702,1400,1188,"24045010702","1400000US24045010702",0,"Total",3039,0,0,0,0
"5937",140,24,45,10702,1400,1188,"24045010702","1400000US24045010702",1,"Under6",253,0.0832510694307338,0.0832510694307338,0,0.083251298124383
"5938",140,24,45,10702,1400,1188,"24045010702","1400000US24045010702",2,"X6to17",695,0.228693649226719,0.311944718657453,0.083251298124383,0.311944798617966
"5939",140,24,45,10702,1400,1188,"24045010702","1400000US24045010702",3,"Und6and6to17",243,0.0799605133267522,0.391905231984205,0.311944798617966,0.391905840078973
"5940",140,24,45,10702,1400,1188,"24045010702","1400000US24045010702",4,"NoChild",1848,0.608094768015795,1,0.391905840078973,1
"5941",140,24,45,10800,1400,1189,"24045010800","1400000US24045010800",0,"Total",2356,0,0,0,0
"5942",140,24,45,10800,1400,1189,"24045010800","1400000US24045010800",1,"Under6",167,0.0708828522920204,0.0708828522920204,0,0.0708830449915111
"5943",140,24,45,10800,1400,1189,"24045010800","1400000US24045010800",2,"X6to17",454,0.192699490662139,0.263582342954159,0.0708830449915111,0.263582392190153
"5944",140,24,45,10800,1400,1189,"24045010800","1400000US24045010800",3,"Und6and6to17",116,0.0492359932088285,0.312818336162988,0.263582392190153,0.312819023344652
"5945",140,24,45,10800,1400,1189,"24045010800","1400000US24045010800",4,"NoChild",1619,0.687181663837012,1,0.312819023344652,1
"5946",140,24,47,950000,1400,1190,"24047950000","1400000US24047950000",0,"Total",1072,0,0,0,0
"5947",140,24,47,950000,1400,1190,"24047950000","1400000US24047950000",1,"Under6",51,0.0475746268656716,0.0475746268656716,0,0.0475747033582089
